word	freq	gloss
arkhelaus	1	3SG-?
anzapna	1	3SG-?-NMLZ
taksate	1	?-PL
tuatcilgawp	1	?
mawkmai	1	?
lakpan	1	take-?
cihtakzawk	1	say.NOM-?
khulna	1	?-NMLZ
tenpihte	1	?-PL
kiciamnate	1	?-PL
kangsa	1	1SG-?
sepkhak	1	work-?
luilui	1	head-?
guktheihna	1	?-NMLZ
kholzaw	1	labor-?
kheek	1	?
guatzaw	1	?
khenzia	1	divide-?
kawcikin	1	1SG-?
gamtateng	1	land-?
damsaknop	1	heal-?
damsaknuam	1	heal-?
damkhitna	1	be.well-?-NMLZ
nangpipi	1	2SG-?
luvum	1	head-?
mopina	1	?-NMLZ
kaigawmin	1	1SG-?
pautheikik	1	speak-?
dawimang	1	?
tawmbek	1	?
sapnateng	1	flesh-?
khuadang	1	town-?
kozaw	1	?
innkhumdawn	1	1PL.INCL-?
kihtazaw	1	?
gittate	1	?-PL
mawkkiat	1	?
monute	1	?-PL
teeknute	1	?-PL
puatawm	1	carry.on.back-?
suahte	1	?-PL
lopakungte	1	?-PL
hongkhol	1	3→1-labor-?
thahatthu	1	?
upnop	1	?
kigenkhol	1	?
zanpah	1	hear.I-?
dopbawl	1	?
gualzawhsak	1	transgress-?
mittawt	1	blind-?
lathei	1	?
gahtheih	1	?
kibulphuh	1	?-PL
paikhiatnasa	1	send.away-?
leidaina	1	?-NMLZ
lingbulsumte	1	hope-?-PL
mawl	1	?
bingsak	1	?
sangpahte	1	high-?-PL
tawpkikpah	1	end-?
sawmthumin	1	flesh-?
botkhawm	1	?
lomhen	1	?
tomtheihna	1	sit-?-NMLZ
genkholhsakna	1	speak-?-NMLZ
seelpha	1	?
ciahpahin	1	return-?
sumnei	1	money-?
mansakin	1	?
khihsakin	1	?
tunglamah	1	arrive-?
tungthamun	1	arrive-?
tumsukte	1	?-PL
paikhiasuak	1	go-?
pusuakte	1	?-PL
theihkikna	1	know.II-?-NMLZ
tawmkik	1	?
magadan	1	?
niim	1	day-?
theihtawm	1	know.II-?
suangneu	1	?
tawhtangte	1	?-PL
phawkkhial	1	?
meiingo	1	?
sihbup	1	die-?
simmawhkhak	1	?
dongtak	1	?
ciangbek	1	announce-?
lohzo	1	?
dahhuaisa	1	?
maisaknop	1	face-?
maktheih	1	?
sehte	1	?-PL
pianpihin	1	give-?
gehsa	1	?
kigettawm	1	?
omzote	1	exist-?-PL
lutnop	1	enter-?
khingin	1	?
thukimsa	1	word-?
tuamtonin	1	promise-?
sangpena	1	high-?-NMLZ
sumkhek	1	money-?
tutnate	1	sleep-?-PL
sipah	1	?
sihpah	1	die-?
thatgawp	1	kill-?
khohsaksa	1	labor-?
mansa	1	?
kuansanin	1	?
silhlopi	1	?
zahtaktuam	1	honor-?
phamawhsa	1	?
sumtang	1	money-?
tenpihkim	1	?
ngaihsunkhial	1	think-?
dongkhakin	1	?
masapen	1	?
nuampente	1	want-?-PL
lutnuam	1	enter-?
ngahsunte	1	get-?-PL
lamhilhte	1	?-PL
nusiakha	1	abandon-?
dawnkhop	1	?
thovai	1	?
nawmvalhkha	1	2SG-?
mualsuangte	1	see.I-?-PL
barakhiah	1	owe-?
kilawnkeek	1	?
kimudahin	1	?
genkholkhin	1	speak-?
taanzaihsak	1	?
lampialgawp	1	way-?
meengin	1	?
tupcip	1	?
ciahhak	1	return-?
khatpeuhin	1	spirit-?
thunthuah	1	word-?
thunin	1	word-?
tunghak	1	arrive-?
leitawm	1	?
zangpah	1	use-?
tawithuahin	1	?
genhak	1	speak-?
sumzah	1	money-?
kibawlkholsa	1	be.done-?
zongpah	1	?
suaklua	1	become-?
puakpah	1	carry.on.back-?
kivaikhak	1	?
paukhial	1	speak-?
khuangta	1	town-?
thusitin	1	word-?
piangzaw	1	be.born-?
lammatin	1	?
ciapkhit	1	say-?
khaikhawm	1	hold-?
hotnop	1	?
diahkhit	1	?
hankhukte	1	?-PL
dialpuan	1	call-?
husiazaw	1	?
daihawh	1	?
hancingte	1	?-PL
kihtalua	1	?
nuamkawmin	1	want-?
taipah	1	?
thacialte	1	?-PL
kongkaw	1	1SG→3-mouth-?
linsakgawp	1	hope-?
zelpak	1	?
tunphetin	1	?
khuadangte	1	town-?-PL
damsiangna	1	be.well-?-NMLZ
tungkhum	1	arrive-?
siahdonna	1	?-NMLZ
nekkhopna	1	eat.II-?-NMLZ
mangbuhvui	1	?
gamtakhial	1	land-?
damsakkha	1	heal-?
neipah	1	have-?
idumia	1	1PL.INCL-?
nehcipgawp	1	eat-?
lawntheih	1	?
unaute	1	?-PL
boanerges	1	?
phuahte	1	?-PL
laksakzo	1	take-?
keutumpah	1	dig-?
gahzo	1	?
pukpah	1	?
hauhnopna	1	?-NMLZ
khantheihna	1	spirit-?-NMLZ
khangsaktawm	1	generation-?
khaikung	1	hold-?
tuannasa	1	?
khipkhep	1	?
botsatin	1	?
kikuiliam	1	?
sawlzaw	1	send-?
noptuamzaw	1	?
lawnkhit	1	?
phawkpah	1	?
nehcihlam	1	eat-?
lawngte	1	?-PL
khephungah	1	?
cidamsuak	1	say-?
hibek	1	be-?
talitha	1	?
kumi	1	year-?
silhthuah	1	?
kigengenna	1	?-NMLZ
tankhiat	1	?
piakpah	1	give.to-?
sawlpah	1	send-?
gualtut	1	?
khawngin	1	spirit-?
khengsuak	1	divide-?
daipah	1	?
khuakehte	1	town-?-PL
khawngte	1	spirit-?-PL
laipek	1	?
kilangkhem	1	?
nawlkhinin	1	2SG-?
nawlkhinzia	1	2SG-?
korban	1	?
himawk	1	be-?
kithakhia	1	?
zilepasal	1	wife-?
piangsakthei	1	cause.birth-?
khamvalteng	1	forbid-?
ngahbuang	1	get-?
bilngongin	1	ear-?
effatha	1	?
nakkham	1	2SG-?
tuangpahin	1	?
dalmanutha	1	hinder-?
puakthuah	1	carry.on.back-?
telthei	1	?
ciahsuakpah	1	return-?
etkawmin	1	?
vanglianpi	1	go.and-?
puansawpte	1	carry.on.back-?-PL
naklau	1	2SG-?
kongkawcip	1	1SG→3-mouth-?
kongkawsak	1	1SG→3-mouth-?
kongkawtsak	1	1SG→3-mouth-?
phottoh	1	?
thuahpah	1	word-?
mih	1	person-?
mathei	1	grasp-?
sumkhotte	1	money-?-PL
dahsa	1	?
ngahlai	1	get-?
tuamsap	1	promise-?
cilphihin	1	say-?
vaihawmsaksate	1	go.and-?-PL
timias	1	?
khutdawhin	1	hand-?
bartimias	1	owe-?
awngzaw	1	3SG-?
kaikikpah	1	1SG-?
sutpah	1	?
sawlpangte	1	send-?-PL
gahkhak	1	?
tutphahte	1	sleep-?-PL
phumtheih	1	immerse-?
liamsakgawp	1	?
thukidotna	1	word-?-NMLZ
gawhnate	1	?-PL
neihval	1	have.II-?
lamval	1	?
liansa	1	?
kithuapna	1	?-NMLZ
piankhak	1	give-?
zawhleh	1	be.able-?
khuankuan	1	town-?
huhnop	1	?
peuhpeuhun	1	?
nuhkhol	1	mother-?
sawkkhawmte	1	flesh-?-PL
dawnkim	1	?
sakkhit	1	cause-?
nangnuam	1	2SG-?
satkhiatsak	1	strike-?
kikhumte	1	?-PL
lammat	1	?
sawhsa	1	flesh-?
laitah	1	?
likkhiatsak	1	?
taisuak	1	?
theofilas	1	?
kizomzomin	1	?
ngeizel	1	?
kilemsakkikin	1	prepare-?
gaizawh	1	?
behnu	1	tribe-?
milianin	1	person-?
augustas	1	3SG-?
kuirinias	1	?
giahpih	1	?
belna	1	?-NMLZ
mupah	1	see.I-?
sunkham	1	?
fanuel	1	?
anna	1	3SG-?-NMLZ
nusiatlam	1	abandon-?
honlak	1	?
omomin	1	exist-?
ciahzawh	1	return-?
tiberius	1	?
iturea	1	1PL.INCL-?
trakhonitis	1	?
lysanias	1	?
abilene	1	3SG-ear-?
kivukdim	1	?
kawite	1	1SG-?-PL
leihumte	1	?-PL
kinelsak	1	?
mawkcih	1	?
kingimzo	1	?
khasum	1	spirit-?
cilsate	1	say-?-PL
lawhpi	1	?
takteng	1	?
siteng	1	cut.off-?
sangpenna	1	high-?-NMLZ
khanna	1	spirit-?-NMLZ
paingei	1	go-?
lemin	1	?
simnopna	1	?-NMLZ
sehkhin	1	?
simkhit	1	?
keenah	1	foot-?
sawnkhiat	1	flesh-?
nattutna	1	2SG-?-NMLZ
zanuamin	1	hear.I-?
kahpihto	1	1SG-?
phatkawmin	1	?
eukhia	1	?
thuapna	1	word-?-NMLZ
eukhiat	1	?
nenuam	1	eat-?
kikumpah	1	?
phuisamte	1	?-PL
dawhlai	1	?
kileitawi	1	?
tahtah	1	?~RED
hawkguamah	1	?
khuamkua	1	town-?
suangsung	1	?
siagawppah	1	?
madiakin	1	?
zathei	1	hear.I-?
kihingsakkik	1	?
numeinu	1	woman-?
nulkeusak	1	mother-?
kimaisakte	1	?-PL
hawlkhiatsakte	1	seek-?-PL
khuza	1	?
susanna	1	?-NMLZ
lampidung	1	way-?
deplum	1	?
innpua	1	1PL.INCL-?
kikepcip	1	?
pilkikna	1	learn-?-NMLZ
damnazia	1	be.well-?
siavuante	1	?-PL
kangpah	1	1SG-?
dampahna	1	be.well-?-NMLZ
thopah	1	?
sawngteng	1	flesh-?
kikogawp	1	cry.out-?
tuksakin	1	?
lenkawmin	1	?
hoho	1	?~RED
nulkhia	1	mother-?
keekkia	1	foot-?
sikgawp	1	repent-?
dektaksa	1	?
kisuampa	1	?
thungetzia	1	word-?
kalhkhin	1	1SG-?
teiteina	1	?-NMLZ
thukimpihna	1	word-?-NMLZ
linlianin	1	hope-?
vakkhit	1	walk-?
taangkim	1	?
thuambuak	1	word-?
donkha	1	?
hihkim	1	be-?
nuampen	1	want-?
sikkhakna	1	repent-?-NMLZ
konghonna	1	1SG→3-?-NMLZ
kisikkha	1	repent-?
kinehcipin	1	?
theithang	1	know.I-?
khiathuah	1	exit-?
lutung	1	enter-?
inntuan	1	1PL.INCL-?
kholcipte	1	labor-?-PL
guanzaw	1	?
tawmnote	1	?-PL
leikha	1	?
honpah	1	?
khuavakkuan	1	light-?
ankhamin	1	3SG-?
satthuak	1	strike-?
kidamsat	1	?
zuma	1	?
kaigawpin	1	1SG-?
siantheih	1	?
liausum	1	?
omsaklai	1	exist-?
phatpah	1	?
kihencipna	1	?-NMLZ
nawtsuakin	1	2SG-?
tutnopna	1	sleep-?-NMLZ
kisamte	1	?-PL
ulianzaw	1	?
tusakzaw	1	?
maizumpi	1	face-?
angtanhuai	1	3SG-?
lamliante	1	?-PL
paipihmang	1	accompany-?
puatawmin	1	carry.on.back-?
phuhkhit	1	?
paihmawk	1	go-?
mansuahsa	1	?
kisikkikna	1	repent-?-NMLZ
zatmang	1	hear.I-?
vokcing	1	?
begap	1	?
vaiciah	1	go.and-?
kongbiangah	1	1SG→3-?
nenuamin	1	eat-?
sawlsak	1	send-?
umsakzo	1	believe-?
nailung	1	2SG-?
cinsak	1	say-?
kisawlteng	1	?
sepkhit	1	work-?
tavuanteng	1	?
muhtheihin	1	see.II-?
taanzaih	1	?
lungkiat	1	feel-?
donnop	1	?
kizekaisak	1	?
kilemsa	1	prepare-?
kiniamkhiatsuk	1	?
khutdawh	1	hand-?
geinai	1	?
tuntom	1	?
matai	1	grasp-?
lakkhit	1	take-?
ginalopa	1	?
masawlin	1	?
tunkuan	1	?
suktuah	1	make.become-?
nehcih	1	eat-?
satgawpin	1	strike-?
kizangawp	1	?
dengvuigawp	1	?
nausawn	1	2SG-?
batkhak	1	bind-?
sumkuang	1	money-?
zatval	1	hear.I-?
kiphelkekmang	1	?
kilumlet	1	?
lunghihmawhin	1	feel-?
thamang	1	?
dintheih	1	?
guaih	1	?
thuakma	1	suffer-?
nekkhop	1	eat.II-?
sawkkhawmna	1	flesh-?-NMLZ
nunungpen	1	mother-?
buhhum	1	?
phawkvat	1	?
nakpau	1	2SG-?
kigalbawl	1	?
kipawlbawl	1	?
khahnuam	1	choke-?
teepsak	1	?
cipnelhin	1	say-?
thonga	1	?
humsa	1	cover-?
thuvaihawm	1	word-?
puankang	1	carry.on.back-?
hanphual	1	?
kisialzia	1	?
tumpah	1	?
emmaus	1	?
dinkhawl	1	?
kleopas	1	?
hawhte	1	?-PL
tusawng	1	?
tamkhawm	1	?
haktawm	1	?
mangpah	1	?
lawpsak	1	?
haankeu	1	?
khuagei	1	town-?
tuipihte	1	sea-?-PL
ipbawl	1	1PL.INCL-?
kikopa	1	cry.out-?
kidotna	1	?-NMLZ
zuihlam	1	follow-?
zongpahin	1	?
thambelpi	1	?
thambelpite	1	?-PL
sitsetin	1	cut.off-?
khamgawp	1	forbid-?
sumkhekna	1	money-?-NMLZ
khauteep	1	which-?
uklah	1	rule-?
dingsakkikzo	1	stand-?
kilatkhak	1	?
salim	1	flesh-?
ainon	1	3SG-?
kisian	1	?
tuiphumphum	1	water-?
saikhar	1	flesh-?
limcizaw	1	?
khuapihte	1	city-?-PL
khaituh	1	hold-?-PL
kiamvat	1	?
bethzatha	1	?
phengphang	1	?
lupkhitna	1	bow.down-?-NMLZ
muhteng	1	see.II-?
sangnuam	1	high-?
cihtaak	1	say.NOM-?
kikhamvalte	1	?-PL
valsak	1	go.and-?
hawhkhit	1	?
tuitungah	1	water-?
tungpah	1	arrive-?
ningthei	1	day-?
hinsakkik	1	be-?
thungai	1	word-?
suakmawk	1	become-?
pawisiim	1	father-?
simpai	1	?
kituahkhak	1	meet-?
khenzaw	1	divide-?
paisawm	1	go-?
omnai	1	exist-?
hawhsim	1	?
khenkhawm	1	divide-?
nuailam	1	mother-?
gelkhia	1	?
nuhkawmin	1	mother-?
mutheisa	1	see.I-?
kobawlin	1	?
bulomtang	1	?
tuukong	1	?
taisanzaw	1	?
maimai	1	face-?
kicialtawm	1	?
suakkhawm	1	become-?
dawiveite	1	?-PL
apkikna	1	3SG-?-NMLZ
kineihnuam	1	?
matsawm	1	grasp-?
mankim	1	?
nulsaknu	1	mother-?
pukthei	1	?
nuamtuamin	1	want-?
nungzuihpihte	1	live-?-PL
huausim	1	?
phakhin	1	?
kituamin	1	?
kitunsa	1	?
kipatma	1	?
nuhkhit	1	mother-?
tawikawmin	1	?
nungphawk	1	live-?
mangbuhhum	1	?
thangsakzo	1	?
thangsakkik	1	?
kikhaito	1	?
mawkgen	1	?
silkik	1	?
itdiak	1	1PL.INCL-?
nehphei	1	eat-?
lutpah	1	enter-?
tutkhawmpih	1	sleep-?
sankhit	1	flesh-?
kilangtuam	1	?
lungnopnate	1	feel-?-PL
kipattung	1	?
suahhun	1	?
ngenpah	1	?
theihkhitna	1	know.II-?-NMLZ
palik	1	father-?
lalcin	1	?
de	1	?
nungkinin	1	live-?
malkhus	1	be.dry-?
kikhihsa	1	?
suamin	1	?
khukawm	1	?
silhkawmin	1	?
gabbatha	1	?
puasakin	1	carry.on.back-?
latin	1	?
nuno	1	mother-?
klopas	1	?
simzuih	1	?
taikhawm	1	?
makhelhin	1	?
lutsukpah	1	enter-?
kahkawmin	1	1SG-?
vaikhakte	1	go.and-?-PL
kikalhnelh	1	?
kikilhna	1	?-NMLZ
umlah	1	believe-?
kaizo	1	1SG-?
buatbuatin	1	?
thansak	1	?
kithehkek	1	?
parthia	1	father-?
theihkholhna	1	know.II-?-NMLZ
genthuahin	1	speak-?
ngenkhawm	1	?
kideihsakin	1	?
kibehlapsak	1	?
siakmitte	1	?-PL
khauhpah	1	spirit-?
diangkawmin	1	?
nawngkai	1	2SG-?
semngei	1	serve-?
manzaw	1	?
kikhahkhiat	1	?
tuineu	1	water-?
kitangsam	1	?
zuakma	1	?
zuakkhit	1	?
puksukpah	1	?
liahkhak	1	?
pheekte	1	?-PL
dengawp	1	?
thudam	1	word-?
mangzaw	1	?
kipusuahpih	1	?
thudas	1	word-?
kiphunsanna	1	?-NMLZ
prokhoras	1	?
nikanor	1	day-?
timon	1	?
parmenas	1	father-?
phelgawpin	1	?
khelmang	1	?
tenma	1	?
lalsak	1	?
khatveina	1	spirit-?-NMLZ
khemgawpin	1	restrain-?
molok	1	?
refan	1	?
humsanin	1	cover-?
bawhhuan	1	owe-?
sankhitna	1	flesh-?-NMLZ
enluatna	1	look-?-NMLZ
valhcip	1	go.and-?
kandeis	1	1SG-?
laisim	1	?
kimeetsak	1	?
azotas	1	3SG-?
ngahkhit	1	get-?
teelkhin	1	?
ngasalip	1	endure-?
kiphumpah	1	?
thahsawm	1	?
kisawm	1	?
kahtohpihin	1	1SG-?
genkhawmin	1	speak-?
silkhit	1	?
puanakte	1	carry.on.back-?-PL
kahkawmun	1	1SG-?
samkikin	1	call-?
tamlai	1	?
laukawmin	1	fear-?
kongbiang	1	1SG→3-?
itteng	1	1PL.INCL-?
samkhol	1	call-?
samsakpah	1	call-?
dawnkhawmin	1	?
zuihpah	1	follow-?
kiphuah	1	?
kilumsak	1	?
lokin	1	?
kitolkhia	1	?
kihongtawm	1	?
roda	1	?
ciamkholh	1	say-?
manaen	1	?
seleusia	1	slice-?
salamis	1	flesh-?
barjesuh	1	owe-?-PL
sergius	1	?
paulus	1	speak-?
kenkon	1	only-?
zinzin	1	wife-?
hinkiksakna	1	be-?-NMLZ
phialun	1	?
mudahsak	1	see.I-?
thugenpi	1	preach-?
nawla	1	2SG-?
honsaknate	1	?-PL
nawkna	1	2SG-?-NMLZ
teelkhiatna	1	?-NMLZ
gelhzawk	1	write-?
paikhawmsak	1	go-?
buaisakin	1	?
thanuamin	1	?
hilhnasa	1	teach-?
hawhkikin	1	?
masakun	1	?
kikhenlawh	1	separate-?
tunni	1	?
samothrasia	1	call-?
neapolis	1	eat-?
nawngkaisa	1	2SG-?
sumngah	1	money-?
nawngkaina	1	2SG-?-NMLZ
vuakpih	1	?
balkeksak	1	owe-?
singkol	1	?
gakcipsak	1	?
laitakpi	1	?
khahsim	1	choke-?
amfipolis	1	3SG-?
apollonia	1	3SG-?
henhanin	1	?
epikuras	1	?
stoik	1	?
piansakma	1	give-?
zakik	1	hear.II-?
dionisias	1	?
damaris	1	be.well-?
sinsanin	1	?
zatzia	1	hear.I-?
kituiphumna	1	?-NMLZ
ngakkhit	1	endure-?
upzawh	1	?
tirannas	1	?
aitawi	1	3SG-love-?
skeva	1	?
dawilutna	1	?-NMLZ
keksa	1	foot-?
piankhit	1	give-?
maimankhak	1	face-?
tuampi	1	promise-?
pirras	1	?
sopater	1	?
sekundus	1	?
sani	1	flesh-?
eutikhas	1	?
ihmusip	1	1PL.INCL-?
mitylene	1	eye-?
khios	1	?
samos	1	call-?
lapnuam	1	?
zolkhiat	1	redeem-?
phawkkawmin	1	?
kilen	1	?
kos	1	?
patara	1	father-?
tolemais	1	sit-?
tapkhap	1	?
khihcipna	1	?-NMLZ
genpihpih	1	speak-?
nakzuih	1	2SG-?
beiteng	1	?
kiluangkhiasak	1	?
gawlmek	1	?
khensatin	1	divide-?
sosuahin	1	?
khakpah	1	spirit-?
kibuai	1	?
nungzuihin	1	live-?
gamdaizaw	1	land-?
sangnaupang	1	high-?
silsiangsak	1	?
khihsakna	1	?-NMLZ
betsak	1	?
kibet	1	?
kitawngpah	1	?
hupha	1	?
pawlsung	1	father-?
teitawi	1	?
kikoh	1	cry.out-?
antipatris	1	3SG-?
omkhitna	1	exist-?-NMLZ
pheltheih	1	?
pulaknop	1	?
hialbawl	1	be-?
drusilla	1	?
samkhiasak	1	call-?
tohtoh	1	sit-?
ngaihsunkawm	1	think-?
porsias	1	?
mawhzonnate	1	?-PL
kankhiatna	1	1SG-?-NMLZ
kikan	1	?
sempah	1	serve-?
ciangzum	1	announce-?
nazaw	1	2SG-hear.I-?
sinnateng	1	?
munsimtham	1	see.I-?
suaksakzo	1	become-?
hunsau	1	time-?
batkim	1	bind-?
adramittium	1	3SG-?
lysia	1	?
myra	1	?
nidas	1	day-?
paisuaknop	1	go-?
kiphuzo	1	?
sukpai	1	make.become-?
salmone	1	flesh-?
leidawk	1	?
cintenin	1	say-?
lasia	1	?
khengkhin	1	divide-?
umzaw	1	believe-?
foenik	1	?
hiauhiau	1	be-?
kineh	1	?
nehkawmin	1	eat-?
mutgawpsak	1	see.I-?
kauda	1	1SG-?
kikhihkhawm	1	?
kitapkhak	1	?
puanzaak	1	carry.on.back-?
vanzatte	1	go.and-?-PL
khualzinpihte	1	town-?-PL
kinaita	1	?
khawlsakna	1	spirit-?-NMLZ
meipi	1	?
bawkgawp	1	owe-?
gilsan	1	?
tuankik	1	?
sirakus	1	?
regium	1	?
puteoli	1	ancestors-?
appias	1	3SG-?
ansai	1	3SG-?
ututna	1	?-NMLZ
taikhak	1	?
ngaihngaih	1	listen.II-?
mitsicip	1	eye-?
saptawm	1	flesh-?
thawhsakkikna	1	?-NMLZ
hailua	1	?
mahmahpi	1	very-?
numeipihte	1	woman-?-PL
sialam	1	?
ciampelna	1	say-?-NMLZ
ngaihsutkha	1	consider-?
kiphellah	1	?
piakkhongin	1	give.to-?
midikin	1	person-?
ciamtehsak	1	say-?
ciinna	1	say-?-NMLZ
kilangneih	1	?
liattheih	1	?
sikhawmin	1	repent-?
neihnateng	1	have.II-?
luiteng	1	head-?
thumangin	1	word-?
mawhnopnate	1	?-PL
kilangzaw	1	?
hihnopteng	1	be-?
tengkeek	1	dwell-?
gamtatnopna	1	land-?-NMLZ
gamtatnop	1	land-?
kipawlkhin	1	?
kiphamawh	1	?
muattheih	1	see.I-?
maleep	1	be.dry-?
ngakkawmin	1	endure-?
lungduaitakin	1	feel-?
hitalehang	1	be-?
teelkholhsa	1	?
guanthei	1	?
sihnate	1	die-?-PL
huhnuam	1	?
hopte	1	?-PL
biaktheihna	1	?-NMLZ
theihma	1	know.II-?
zatnop	1	hear.I-?
paupeensak	1	speak-?
kheelzo	1	?
nialngam	1	argue-?
seektheih	1	sweep-?
muktuk	1	see.I-?
deihsakin	1	want-?
theihtawmna	1	know.II-?-NMLZ
lasuk	1	?
gitnat	1	?
ngahkim	1	get-?
hoihkan	1	be.good-?
entheih	1	look-?
kipehthei	1	?
nakliat	1	2SG-?
nakthuk	1	2SG-?
kipuahphasak	1	?
kituakzah	1	?
hop	1	?
itnate	1	1PL.INCL-?-PL
pihte	1	?-PL
kikhawlthei	1	?
tatsiate	1	strike-?-PL
omnop	1	exist-?
kihazatnate	1	?-PL
kigentel	1	?
lungnopmawhna	1	feel-?-NMLZ
nekledawn	1	eat.II-?
pukding	1	?
kihilhthei	1	?
telkhehna	1	?-NMLZ
kikopin	1	cry.out-?
illyrikam	1	1PL.INCL-?
oltakin	1	?
paipak	1	go-?
kimuhnop	1	?
foebe	1	?
epainetas	1	?
thongkiatpih	1	?
andronikas	1	3SG-?
junias	1	?
ampliatas	1	3SG-?
urbanas	1	?
stakhus	1	?
apelles	1	3SG-?
aristobulas	1	3SG-?
herodion	1	?
narsissas	1	2SG-?
trifana	1	?-NMLZ
trifosa	1	?
persis	1	?
asinkritas	1	3SG-?
flegon	1	?
patrobas	1	father-?
hermas	1	?
filologas	1	?
julia	1	?
nereas	1	eat-?
olympas	1	?
nawngkaisakin	1	2SG-?
kizopkhak	1	?
sosipater	1	?
tertias	1	?
kuartas	1	?
laigelhnate	1	?-PL
neikim	1	have-?
khloe	1	?
phelsuah	1	?
teina	1	?-NMLZ
thupisak	1	word-?
hehhuai	1	?
thukpipi	1	word-?
kuankuanta	1	?
saksa	1	cause-?
thutawng	1	word-?
dongtakin	1	?
nawitui	1	2SG-?
nasepteng	1	2SG-work-?
phutthei	1	spray-?
cihzawh	1	say.NOM-?
meikat	1	?
zeekte	1	?-PL
pholakin	1	?
haukhin	1	?
zaneu	1	hear.I-?
kisimmawhbawl	1	?
kizahtakbawl	1	?
kinotsuk	1	?
kinotto	1	?
lehpiak	1	?
gumthuak	1	?
leivuithem	1	?
hawhbaih	1	?
luppihna	1	bow.down-?-NMLZ
neuneute	1	eat-?-PL
themthem	1	?~RED
kithuneihnate	1	?-PL
kihaibawl	1	?
huaihamte	1	dread-?-PL
kipawlsa	1	?
kinialkha	1	?
hihzawhna	1	be-?-NMLZ
tanggawl	1	?
nuampipi	1	want-?
kipelhzaw	1	?
zangnuam	1	use-?
dongkhin	1	?
khentatin	1	divide-?
kitengthei	1	?
neihse	1	have.II-?
zehphi	1	?
utbangin	1	?
nektawmzon	1	eat.II-?
kisiathei	1	?
mawktai	1	?
mawktuptup	1	?
kithehzak	1	?
tulum	1	?
sulum	1	?
beikuan	1	?
ngeingeite	1	?-PL
kihihthei	1	?
nopmawhna	1	?-NMLZ
lungnopmawhsak	1	feel-?
nialnuam	1	argue-?
piangsakzaw	1	cause.birth-?
kingakkim	1	?
dangdangte	1	?-PL
tektekin	1	?
limkep	1	?
kulzaw	1	?
kepdiak	1	clutch-?
kilemkim	1	prepare-?
laihilhte	1	replace-?-PL
huhtheite	1	?-PL
aphuai	1	3SG-?
kihaltumna	1	?-NMLZ
deihsakzaw	1	want-?
sensen	1	?~RED
thungette	1	word-?-PL
hontang	1	?
ipcipte	1	1PL.INCL-?-PL
khatkhatin	1	spirit-?
zelzul	1	?
hihlamtak	1	be-?
valte	1	go.and-?-PL
koihkhit	1	put-?
thuakthuak	1	suffer-?
sahang	1	flesh-?
maizumhuai	1	face-?
mangbuhci	1	?
melsia	1	?
kikhelvat	1	differ-?
kikhelpak	1	differ-?
khuplet	1	?
taamthei	1	?
tadihin	1	?
hawhpah	1	?
lungtungzo	1	feel-?
fortunatas	1	?
akhaikas	1	3SG-hold-?
lungnopsak	1	feel-?
kinapna	1	?-NMLZ
huhsawn	1	?
ngetsaknate	1	?-PL
simthei	1	?
mawkkheel	1	?
themthumte	1	?-PL
silvanas	1	?
mapiak	1	?
dopna	1	?-NMLZ
kipkhin	1	?
piansakkhak	1	give-?
khauhtat	1	spirit-?
gimpiaknasa	1	?
hehnemzaw	1	?
itkik	1	1PL.INCL-?
mangzo	1	?
honsakna	1	?-NMLZ
sisakthei	1	?
hingsakthei	1	be-?
mualkhin	1	see.I-?
taanlua	1	?
kizuizaw	1	?
tuazahin	1	?
beilam	1	?
tatnate	1	strike-?-PL
baina	1	owe-?-NMLZ
kisepsep	1	?
muatlam	1	see.I-?
omnopna	1	exist-?-NMLZ
ngaklahin	1	endure-?
zolzawh	1	redeem-?
kihingkik	1	?
suahsakkhak	1	?
kimindaisak	1	?
taanzausak	1	?
sinsenin	1	?
noptaksa	1	?
hutnopna	1	?-NMLZ
zatsak	1	hear.I-?
thupiangsate	1	word-?-PL
noptheihna	1	?-NMLZ
behlapto	1	tribe-?
zindona	1	wife-?-NMLZ
pawpite	1	father-?-PL
zawhzah	1	be.able-?
mizawngin	1	person-?
neitawm	1	have-?
kithuahsak	1	?
phunkhak	1	?
semnuam	1	serve-?
tonsak	1	sit-?
thangsakte	1	?-PL
thanuamsak	1	?
sawlzawh	1	send-?
neihthuah	1	have.II-?
gamtatzawh	1	land-?
lungdamkoh	1	rejoice-?
tapkual	1	?
hangsankhak	1	?
khauhte	1	spirit-?-PL
thalnial	1	?
gawpzo	1	?
kitheihtel	1	?
theiteng	1	know.I-?
siksankha	1	repent-?
nakzat	1	2SG-?
laugawpsak	1	fear-?
kakin	1	1SG-?
tangzaizaw	1	?
nasepnasa	1	2SG-work-?
nusiatkhak	1	abandon-?
lehngaihsut	1	?
sepzia	1	work-?
haisapi	1	?
bengbengte	1	?-PL
sepzaw	1	work-?
dektakna	1	?-NMLZ
tuakzaw	1	?
zinzinna	1	wife-?-NMLZ
silbawlin	1	?
lungkhampihin	1	feel-?
aretas	1	3SG-?
kikhaikhia	1	?
phattuamnapi	1	reward-?
kisialsial	1	?
genkhiatsawn	1	speak-?
bangmahpi	1	owe-?
hamsiatsak	1	?
sumlepaite	1	money-?-PL
lungdamtakin	1	rejoice-?
kiphelphel	1	?
muhnopzia	1	see.II-?
thangtatin	1	?
lannate	1	?-PL
gelhnop	1	write-?
hikim	1	be-?
