sense_id	lemma	sense_num	pos	gloss	frequency	is_primary	is_grammatical	inflected_forms	example_verses	notes
Irnahash.1	Irnahash	1	PROP	?	1	1	0	Irnahash	13004012	
Rekah.1	Rekah	1	PROP	?	1	1	0	Rekah	13004012	
Hathath.1	Hathath	1	PROP	?	1	1	0	Hathath	13004013	
Iru.1	Iru	1	PROP	?	1	1	0	Iru	13004015	
Naam.1	Naam	1	PROP	?	1	1	0	Naam	13004015	
Zifah.1	Zifah	1	PROP	?	1	1	0	Zifah	13004016	
Tiria.1	Tiria	1	PROP	?	1	1	0	Tiria	13004016	
Asarel.1	Asarel	1	PROP	?	1	1	0	Asarel	13004016	
ezrah.1	ezrah	1	UNK	?	1	1	0	Ezrah'	13004016	
Jalon.1	Jalon	1	PROP	?	1	1	0	Jalon	13004016	
Bithiah.1	Bithiah	1	PROP	?	1	1	0	Bithiah	13004016	
Jered.1	Jered	1	PROP	?	1	1	0	Jered	13004016	
Jekuthiel.1	Jekuthiel	1	PROP	?	1	1	0	Jekuthiel	13004016	
naham.1	naham	1	UNK	?	1	1	0	Naham'	13004019	
Garm.1	Garm	1	PROP	?	1	1	0	Garm	13004019	
shimon.1	shimon	1	UNK	?	1	1	0	Shimon'	13004020	
Amnon.1	Amnon	1	PROP	?	1	1	0	Amnon	13004020	
Rinnah.1	Rinnah	1	PROP	?	1	1	0	Rinnah	13004020	
Benhanan.1	Benhanan	1	PROP	?	1	1	0	Benhanan	13004020	
Tilon.1	Tilon	1	PROP	?	1	1	0	Tilon	13004020	
Zoheth.1	Zoheth	1	PROP	?	1	1	0	Zoheth	13004020	
Benzoheth.1	Benzoheth	1	PROP	?	1	1	0	Benzoheth	13004020	
Lekah.1	Lekah	1	PROP	?	1	1	0	Lekah	13004021	
Laadah.1	Laadah	1	PROP	?	1	1	0	Laadah	13004021	
Bethashbea.1	Bethashbea	1	PROP	?	1	1	0	Bethashbea	13004021	
Jokim.1	Jokim	1	PROP	?	1	1	0	Jokim	13004022	
Kozeba.1	Kozeba	1	PROP	?	1	1	0	Kozeba	13004022	
Saraf.1	Saraf	1	PROP	?	1	1	0	Saraf	13004022	
Netaim.1	Netaim	1	PROP	?	1	1	0	Netaim	13004023	
shaul.1	shaul	1	UNK	?	1	1	0	Shaul'	13004025	
mishma.1	mishma	1	UNK	?	1	1	0	Mishma'	13004026	
Hammuel.1	Hammuel	1	PROP	?	1	1	0	Hammuel	13004026	
Bihah.1	Bihah	1	PROP	?	1	1	0	Bihah	13004029	
Tolad.1	Tolad	1	PROP	?	1	1	0	Tolad	13004029	
Beth.1	Beth	1	PROP	?	1	1	0	Beth	13004031	
Markaboth.1	Markaboth	1	PROP	?	1	1	0	Markaboth	13004031	
Hazarsusim.1	Hazarsusim	1	PROP	?	1	1	0	Hazarsusim	13004031	
Bethbiri.1	Bethbiri	1	PROP	?	1	1	0	Bethbiri	13004031	
shaaraim.1	shaaraim	1	UNK	?	1	1	0	shaaraim	13004031	
Tokhen.1	Tokhen	1	PROP	?	1	1	0	Tokhen	13004032	
Meshobab.1	Meshobab	1	PROP	?	1	1	0	Meshobab	13004034	
Jamlek.1	Jamlek	1	PROP	?	1	1	0	Jamlek	13004034	
Joshah.1	Joshah	1	PROP	?	1	1	0	Joshah	13004034	
asiel.1	asiel	1	UNK	?	1	1	0	Asiel'	13004035	
Joshibiah.1	Joshibiah	1	PROP	?	1	1	0	Joshibiah	13004035	
Jaakobah.1	Jaakobah	1	PROP	?	1	1	0	Jaakobah	13004036	
Jeshohaiah.1	Jeshohaiah	1	PROP	?	1	1	0	Jeshohaiah	13004036	
Adiel.1	Adiel	1	PROP	?	1	1	0	Adiel	13004036	
Jesimiel.1	Jesimiel	1	PROP	?	1	1	0	Jesimiel	13004036	
Allon.1	Allon	1	PROP	?	1	1	0	Allon	13004037	
shifi.1	shifi	1	UNK	?	1	1	0	Shifi'	13004037	
Azaz.1	Azaz	1	PROP	?	1	1	0	Azaz	13005008	
Shafam.1	Shafam	1	PROP	?	1	1	0	Shafam	13005012	
Janai.1	Janai	1	PROP	?	1	1	0	Janai	13005012	
Jorai.1	Jorai	1	PROP	?	1	1	0	Jorai	13005013	
Jakan.1	Jakan	1	PROP	?	1	1	0	Jakan	13005013	
Zia.1	Zia	1	PROP	manner	1	1	0	Zia	13005013	
Jahdo.1	Jahdo	1	PROP	?	1	1	0	Jahdo	13005014	
Jeshishai.1	Jeshishai	1	PROP	?	1	1	0	Jeshishai	13005014	
Jaroah.1	Jaroah	1	PROP	?	1	1	0	Jaroah	13005014	
huri.1	huri	1	UNK	?	1	1	0	Huri'	13005014	
guni.1	guni	1	UNK	?	1	1	0	Guni'	13005015	
abdiel.1	abdiel	1	UNK	?	1	1	0	Abdiel'	13005015	
kuah.1	kuah	1	UNK	sword	1	1	0	kuah	13005018	
Nodab.1	Nodab	1	PROP	?	1	1	0	Nodab	13005019	
Azriel.1	Azriel	1	PROP	?	1	1	0	Azriel	13005024	
Jahdiel.1	Jahdiel	1	PROP	?	1	1	0	Jahdiel	13005024	
Pul.1	Pul	1	PROP	tremble	1	1	0	pul	13005026	
tiglathpileser.1	tiglathpileser	1	UNK	?	1	1	0	Tiglathpileser	13005026	
hansuah.1	hansuah	1	N	stir.up	1	1	0	hansuah	13005026	
Hara.1	Hara	1	PROP	?	1	1	0	Hara	13005026	
Jeatherai.1	Jeatherai	1	PROP	?	1	1	0	Jeatherai	13006021	
Ahimoth.1	Ahimoth	1	PROP	?	1	1	0	Ahimoth	13006025	
ahimoth.1	ahimoth	1	UNK	?	1	1	0	Ahimoth'	13006026	
Zofai.1	Zofai	1	PROP	?	1	1	0	Zofai	13006026	
Jeroham.1	Jeroham	1	PROP	?	1	1	0	Jeroham	13006027	
Haggiah.1	Haggiah	1	PROP	?	1	1	0	Haggiah	13006030	
Toah.1	Toah	1	PROP	?	1	1	0	Toah	13006034	
Baaseiah.1	Baaseiah	1	PROP	?	1	1	0	Baaseiah	13006040	
Ethni.1	Ethni	1	PROP	?	1	1	0	Ethni	13006041	
Kishi.1	Kishi	1	PROP	?	1	1	0	Kishi	13006044	
Malluk.1	Malluk	1	PROP	?	1	1	0	Malluk	13006044	
Shemer.1	Shemer	1	PROP	?	1	1	0	Shemer	13006046	
Hilen.1	Hilen	1	PROP	?	1	1	0	Hilen	13006058	
Bileam.1	Bileam	1	PROP	?	1	1	0	Bileam	13006070	
Anem.1	Anem	1	PROP	?	1	1	0	Anem	13006073	
Mashal.1	Mashal	1	PROP	?	1	1	0	Mashal	13006074	
Hukok.1	Hukok	1	PROP	?	1	1	0	Hukok	13006075	
Rimmono.1	Rimmono	1	PROP	?	1	1	0	Rimmono	13006077	
Jeriel.1	Jeriel	1	PROP	?	1	1	0	Jeriel	13007002	
Jahmai.1	Jahmai	1	PROP	?	1	1	0	Jahmai	13007002	
Ibsam.1	Ibsam	1	PROP	?	1	1	0	Ibsam	13007002	
shemuel.1	shemuel	1	UNK	?	1	1	0	shemuel	13007002	
Iri.1	Iri	1	PROP	?	1	1	0	Iri	13007007	
Zemirah.1	Zemirah	1	PROP	?	1	1	0	Zemirah	13007008	
bilhan.1	bilhan	1	UNK	?	1	1	0	Bilhan'	13007010	
Khenaanah.1	Khenaanah	1	PROP	?	1	1	0	Khenaanah	13007010	
Zethan.1	Zethan	1	PROP	?	1	1	0	Zethan	13007010	
Jahziel.1	Jahziel	1	PROP	?	1	1	0	Jahziel	13007013	
Peresh.1	Peresh	1	PROP	?	1	1	0	Peresh	13007016	
Sheresh.1	Sheresh	1	PROP	?	1	1	0	Sheresh	13007016	
peresh.1	peresh	1	UNK	?	1	1	0	Peresh'	13007016	
Rakem.1	Rakem	1	PROP	?	1	1	0	Rakem	13007016	
Bedan.1	Bedan	1	PROP	?	1	1	0	Bedan	13007017	
Hammolekheth.1	Hammolekheth	1	PROP	?	1	1	0	Hammolekheth	13007018	
Ishhod.1	Ishhod	1	PROP	?	1	1	0	Ishhod	13007018	
Ahian.1	Ahian	1	PROP	?	1	1	0	Ahian	13007019	
Likhi.1	Likhi	1	PROP	?	1	1	0	Likhi	13007019	
Aniam.1	Aniam	1	PROP	?	1	1	0	Aniam	13007019	
Eleadah.1	Eleadah	1	PROP	?	1	1	0	Eleadah	13007020	
Elead.1	Elead	1	PROP	?	1	1	0	Elead	13007021	
Sheerah.1	Sheerah	1	PROP	?	1	1	0	Sheerah	13007024	
Uzzensheerah.1	Uzzensheerah	1	PROP	?	1	1	0	Uzzensheerah	13007024	
Refah.1	Refah	1	PROP	?	1	1	0	Refah	13007025	
Resef.1	Resef	1	PROP	?	1	1	0	Resef	13007025	
Telah.1	Telah	1	PROP	?	1	1	0	Telah	13007025	
Naaran.1	Naaran	1	PROP	?	1	1	0	Naaran	13007028	
Azzah.1	Azzah	1	PROP	?	1	1	0	Azzah	13007028	
Birzaith.1	Birzaith	1	PROP	?	1	1	0	Birzaith	13007031	
Shomer.1	Shomer	1	PROP	?	1	1	0	Shomer	13007032	
Hotham.1	Hotham	1	PROP	?	1	1	0	Hotham	13007032	
Pasak.1	Pasak	1	PROP	?	1	1	0	Pasak	13007033	
Bimhal.1	Bimhal	1	PROP	?	1	1	0	Bimhal	13007033	
Ashvath.1	Ashvath	1	PROP	?	1	1	0	Ashvath	13007033	
Rohgah.1	Rohgah	1	PROP	?	1	1	0	Rohgah	13007034	
Jehubbah.1	Jehubbah	1	PROP	?	1	1	0	Jehubbah	13007034	
Zofah.1	Zofah	1	PROP	?	1	1	0	Zofah	13007035	
Imna.1	Imna	1	PROP	?	1	1	0	Imna	13007035	
Shelesh.1	Shelesh	1	PROP	?	1	1	0	Shelesh	13007035	
zofah.1	zofah	1	UNK	?	1	1	0	Zofah'	13007036	
Harnefer.1	Harnefer	1	PROP	?	1	1	0	Harnefer	13007036	
Beri.1	Beri	1	PROP	?	1	1	0	Beri	13007036	
Imrah.1	Imrah	1	PROP	?	1	1	0	Imrah	13007036	
Hod.1	Hod	1	PROP	?	1	1	0	Hod	13007037	
Shamma.1	Shamma	1	PROP	?	1	1	0	Shamma	13007037	
Shilshah.1	Shilshah	1	PROP	?	1	1	0	Shilshah	13007037	
Beera.1	Beera	1	PROP	?	1	1	0	Beera	13007037	
Pispa.1	Pispa	1	PROP	?	1	1	0	Pispa	13007038	
Ara.1	Ara	1	PROP	?	1	1	0	Ara	13007038	
ulla.1	ulla	1	UNK	?	1	1	0	Ulla'	13007039	
Rizia.1	Rizia	1	PROP	?	1	1	0	Rizia	13007039	
Aharah.1	Aharah	1	PROP	?	1	1	0	Aharah	13008001	
Nohah.1	Nohah	1	PROP	?	1	1	0	Nohah	13008002	
rafa.1	rafa	1	UNK	?	1	1	0	Rafa	13008002	
Abihud.1	Abihud	1	PROP	?	1	1	0	Abihud	13008003	
Shefufan.1	Shefufan	1	PROP	?	1	1	0	Shefufan	13008005	
ehud.1	ehud	1	UNK	?	1	1	0	Ehud'	13008006	
manahath.1	manahath	1	UNK	?	1	1	0	manahath	13008006	
ahihud.1	ahihud	1	UNK	?	1	1	0	Ahihud'	13008007	
Heglam.1	Heglam	1	PROP	?	1	1	0	Heglam	13008007	
Shaharaim.1	Shaharaim	1	PROP	?	1	1	0	Shaharaim	13008008	
Baara.1	Baara	1	PROP	?	1	1	0	Baara	13008008	
Hodesh.1	Hodesh	1	PROP	?	1	1	0	Hodesh	13008009	
Zibia.1	Zibia	1	PROP	?	1	1	0	Zibia	13008009	
Malkam.1	Malkam	1	PROP	?	1	1	0	Malkam	13008009	
Jeuz.1	Jeuz	1	PROP	?	1	1	0	Jeuz	13008010	
Sakhia.1	Sakhia	1	PROP	?	1	1	0	Sakhia	13008010	
Mirmah.1	Mirmah	1	PROP	?	1	1	0	Mirmah	13008010	
Elpaal.1	Elpaal	1	PROP	?	1	1	0	Elpaal	13008011	
Misham.1	Misham	1	PROP	?	1	1	0	Misham	13008012	
Shemed.1	Shemed	1	PROP	?	1	1	0	Shemed	13008012	
Shashak.1	Shashak	1	PROP	?	1	1	0	Shashak	13008014	
Ishpah.1	Ishpah	1	PROP	?	1	1	0	Ishpah	13008016	
joha.1	joha	1	UNK	?	1	1	0	joha	13008016	
Hizki.1	Hizki	1	PROP	?	1	1	0	Hizki	13008017	
Ishmerai.1	Ishmerai	1	PROP	?	1	1	0	Ishmerai	13008018	
Izliah.1	Izliah	1	PROP	?	1	1	0	Izliah	13008018	
Elienai.1	Elienai	1	PROP	?	1	1	0	Elienai	13008020	
Beraiah.1	Beraiah	1	PROP	?	1	1	0	Beraiah	13008021	
shimrath.1	shimrath	1	UNK	?	1	1	0	shimrath	13008021	
Ishpan.1	Ishpan	1	PROP	?	1	1	0	Ishpan	13008022	
Anthothijah.1	Anthothijah	1	PROP	?	1	1	0	Anthothijah	13008024	
Ifdeiah.1	Ifdeiah	1	PROP	?	1	1	0	Ifdeiah	13008025	
shashak.1	shashak	1	UNK	?	1	1	0	Shashak'	13008025	
Shamsherai.1	Shamsherai	1	PROP	?	1	1	0	Shamsherai	13008026	
Shehariah.1	Shehariah	1	PROP	?	1	1	0	Shehariah	13008026	
Jaareshiah.1	Jaareshiah	1	PROP	?	1	1	0	Jaareshiah	13008027	
Zekher.1	Zekher	1	PROP	?	1	1	0	Zekher	13008031	
Tarea.1	Tarea	1	PROP	?	1	1	0	Tarea	13008035	
jehoaddah.1	jehoaddah	1	UNK	?	1	1	0	Jehoaddah'	13008036	
Jehoaddah.1	Jehoaddah	1	PROP	?	1	1	0	Jehoaddah	13008036	
Rafah.1	Rafah	1	PROP	?	1	1	0	Rafah	13008037	
eshek.1	eshek	1	UNK	?	1	1	0	Eshek'	13008039	
Imri.1	Imri	1	PROP	?	1	1	0	Imri	13009004	
Ibneiah.1	Ibneiah	1	PROP	?	1	1	0	Ibneiah	13009008	
makri.1	makri	1	UNK	?	1	1	0	Makri'	13009008	
ibnijah.1	ibnijah	1	UNK	?	1	1	0	Ibnijah'	13009008	
Meshilemith.1	Meshilemith	1	PROP	?	1	1	0	Meshilemith	13009012	
Jahzerah.1	Jahzerah	1	PROP	?	1	1	0	Jahzerah	13009012	
Maasai.1	Maasai	1	PROP	?	1	1	0	Maasai	13009012	
hasshub.1	hasshub	1	UNK	?	1	1	0	Hasshub'	13009014	
Bakbakkar.1	Bakbakkar	1	PROP	?	1	1	0	Bakbakkar	13009015	
Heresh.1	Heresh	1	PROP	?	1	1	0	Heresh	13009015	
pheeng.1	pheeng	1	N	pan	1	1	0	pheeng	13009031	
Makhishua.1	Makhishua	1	PROP	?	1	1	0	Makhishua	13009039	
Tahrea.1	Tahrea	1	PROP	?	1	1	0	Tahrea	13009041	
jarah.1	jarah	1	UNK	?	1	1	0	Jarah'	13009042	
Jarah.1	Jarah	1	PROP	?	1	1	0	Jarah	13009042	
Hakmoni.1	Hakmoni	1	PROP	?	1	1	0	Hakmoni	13011011	
pasdammim.1	pasdammim	1	UNK	?	1	1	0	pasdammim	13011013	
thagol.1	thagol	1	N	height	1	1	0	thagol	13011023	
Shammoth.1	Shammoth	1	PROP	?	1	1	0	Shammoth	13011027	
Ilai.1	Ilai	1	PROP	?	1	1	0	Ilai	13011029	
Heled.1	Heled	1	PROP	?	1	1	0	Heled	13011030	
Ithai.1	Ithai	1	PROP	?	1	1	0	Ithai	13011031	
Hurai.1	Hurai	1	PROP	?	1	1	0	Hurai	13011032	
Gizon.1	Gizon	1	PROP	?	1	1	0	Gizon	13011034	
Hashem.1	Hashem	1	PROP	?	1	1	0	Hashem	13011034	
shagee.1	shagee	1	UNK	?	1	1	0	Shagee'	13011034	
sakhar.1	sakhar	1	UNK	?	1	1	0	Sakhar'	13011035	
ur.1	ur	1	UNK	?	1	1	0	Ur'	13011035	
Elifal.1	Elifal	1	PROP	?	1	1	0	Elifal	13011035	
Mekherath.1	Mekherath	1	PROP	?	1	1	0	Mekherath	13011036	
ezbai.1	ezbai	1	UNK	?	1	1	0	Ezbai'	13011037	
Naarai.1	Naarai	1	PROP	?	1	1	0	Naarai	13011037	
hagri.1	hagri	1	UNK	?	1	1	0	Hagri'	13011038	
Mibhar.1	Mibhar	1	PROP	?	1	1	0	Mibhar	13011038	
ahlai.1	ahlai	1	UNK	?	1	1	0	Ahlai'	13011041	
shiza.1	shiza	1	UNK	?	1	1	0	Shiza'	13011042	
Adina.1	Adina	1	PROP	?	1	1	0	Adina	13011042	
Mithni.1	Mithni	1	PROP	?	1	1	0	Mithni	13011043	
Ashterath.1	Ashterath	1	PROP	?	1	1	0	Ashterath	13011044	
Uzzia.1	Uzzia	1	PROP	?	1	1	0	Uzzia	13011044	
Shama.1	Shama	1	PROP	?	1	1	0	Shama	13011044	
tiz.1	tiz	1	UNK	scatter	1	1	0	tiz	13011045	
shimri.1	shimri	1	UNK	?	1	1	0	Shimri'	13011045	
Joha.1	Joha	1	PROP	?	1	1	0	Joha	13011045	
Mahavah.1	Mahavah	1	PROP	?	1	1	0	Mahavah	13011046	
elnaam.1	elnaam	1	UNK	?	1	1	0	Elnaam'	13011046	
Jeribai.1	Jeribai	1	PROP	?	1	1	0	Jeribai	13011046	
Joshaviah.1	Joshaviah	1	PROP	?	1	1	0	Joshaviah	13011046	
Ithmah.1	Ithmah	1	PROP	?	1	1	0	Ithmah	13011046	
shemaah.1	shemaah	1	UNK	?	1	1	0	Shemaah'	13012003	
azmaveth.1	azmaveth	1	UNK	?	1	1	0	Azmaveth'	13012003	
Jeziel.1	Jeziel	1	PROP	?	1	1	0	Jeziel	13012003	
Eluzai.1	Eluzai	1	PROP	?	1	1	0	Eluzai	13012005	
Bealiah.1	Bealiah	1	PROP	?	1	1	0	Bealiah	13012005	
Joezer.1	Joezer	1	PROP	?	1	1	0	Joezer	13012006	
jeroham.1	jeroham	1	UNK	?	1	1	0	Jeroham'	13012007	
Joelah.1	Joelah	1	PROP	?	1	1	0	Joelah	13012007	
Mishmannah.1	Mishmannah	1	PROP	?	1	1	0	Mishmannah	13012010	
Makbannai.1	Makbannai	1	PROP	?	1	1	0	Makbannai	13012013	
khidon.1	khidon	1	UNK	?	1	1	0	Khidon'	13013009	
Perezuzza.1	Perezuzza	1	PROP	?	1	1	0	Perezuzza	13013011	
Beeliada.1	Beeliada	1	PROP	?	1	1	0	Beeliada	13014007	
kushaiah.1	kushaiah	1	UNK	?	1	1	0	Kushaiah'	13015017	
Jaaziel.1	Jaaziel	1	PROP	?	1	1	0	Jaaziel	13015018	
Aziel.1	Aziel	1	PROP	?	1	1	0	Aziel	13015020	
azaziah.1	azaziah	1	UNK	?	1	1	0	azaziah	13015021	
jehiah.1	jehiah	1	UNK	?	1	1	0	jehiah	13015024	
khenaniah.1	khenaniah	1	UNK	?	1	1	0	khenaniah	13015027	
Tibhath.1	Tibhath	1	PROP	?	1	1	0	Tibhath	13018008	
Shavsha.1	Shavsha	1	PROP	?	1	1	0	Shavsha	13018016	
pheklek.1	pheklek	1	UNK	spy.out	1	1	0	pheklek	13019003	
Arammaakah.1	Arammaakah	1	PROP	?	1	1	0	Arammaakah	13019006	
Sippai.1	Sippai	1	PROP	?	1	1	0	Sippai	13020004	
Lahmi.1	Lahmi	1	PROP	?	1	1	0	Lahmi	13020005	
shimea.1	shimea	1	UNK	?	1	1	0	Shimea'	13020007	
cil~cil.1	cil~cil	1	UNK	begin~REDUP	1	1	0	cil~cil	13021020	
Haziel.1	Haziel	1	PROP	?	1	1	0	Haziel	13023009	
kisehkhenna.1	kisehkhenna	1	N	division	1	1	0	kisehkhenna	13024001	
Seorim.1	Seorim	1	PROP	?	1	1	0	Seorim	13024008	
Huppah.1	Huppah	1	PROP	?	1	1	0	Huppah	13024013	
Jeshebeab.1	Jeshebeab	1	PROP	?	1	1	0	Jeshebeab	13024013	
Happizzez.1	Happizzez	1	PROP	?	1	1	0	Happizzez	13024015	
Jehezkel.1	Jehezkel	1	PROP	?	1	1	0	Jehezkel	13024016	
Gamul.1	Gamul	1	PROP	?	1	1	0	Gamul	13024017	
shubael.1	shubael	1	UNK	?	1	1	0	Shubael'	13024020	
shelomoth.1	shelomoth	1	UNK	?	1	1	0	Shelomoth'	13024022	
isshiah.1	isshiah	1	UNK	?	1	1	0	Isshiah'	13024025	
Beno.1	Beno	1	PROP	?	1	1	0	Beno	13024027	
Shoham.1	Shoham	1	PROP	?	1	1	0	Shoham	13024027	
Ibri.1	Ibri	1	PROP	?	1	1	0	Ibri	13024027	
Asharelah.1	Asharelah	1	PROP	?	1	1	0	Asharelah	13025002	
Zeri.1	Zeri	1	PROP	?	1	1	0	Zeri	13025003	
Izri.1	Izri	1	PROP	?	1	1	0	Izri	13025011	
Jesharelah.1	Jesharelah	1	PROP	?	1	1	0	Jesharelah	13025014	
Shubael.1	Shubael	1	PROP	?	1	1	0	Shubael	13025020	
lekua.1	lekua	1	N	nineteenth	1	1	0	lekua	13025026	
Jathniel.1	Jathniel	1	PROP	?	1	1	0	Jathniel	13026002	
Sakar.1	Sakar	1	PROP	?	1	1	0	Sakar	13026004	
Peullethai.1	Peullethai	1	PROP	?	1	1	0	Peullethai	13026005	
Othni.1	Othni	1	PROP	?	1	1	0	Othni	13026007	
Refael.1	Refael	1	PROP	?	1	1	0	Refael	13026007	
Shemakhiah.1	Shemakhiah	1	PROP	?	1	1	0	Shemakhiah	13026007	
Tebaliah.1	Tebaliah	1	PROP	?	1	1	0	Tebaliah	13026011	
Hosah.1	Hosah	1	PROP	?	1	1	0	Hosah	13026016	
Shallekheth.1	Shallekheth	1	PROP	?	1	1	0	Shallekheth	13026016	
zabdiel.1	zabdiel	1	UNK	?	1	1	0	Zabdiel'	13027002	
Dodai.1	Dodai	1	PROP	?	1	1	0	Dodai	13027004	
Ammizabad.1	Ammizabad	1	PROP	?	1	1	0	Ammizabad	13027006	
izrah.1	izrah	1	UNK	?	1	1	0	izrah	13027008	
Shamhuth.1	Shamhuth	1	PROP	?	1	1	0	Shamhuth	13027008	
kemuel.1	kemuel	1	UNK	?	1	1	0	Kemuel'	13027017	
khelub.1	khelub	1	UNK	?	1	1	0	Khelub'	13027026	
Ezri.1	Ezri	1	PROP	?	1	1	0	Ezri	13027026	
Shifmoth.1	Shifmoth	1	PROP	?	1	1	0	Shifmoth	13027027	
Shitrai.1	Shitrai	1	PROP	?	1	1	0	Shitrai	13027029	
adlai.1	adlai	1	UNK	?	1	1	0	Adlai'	13027029	
Obil.1	Obil	1	PROP	?	1	1	0	Obil	13027030	
Jaziz.1	Jaziz	1	PROP	?	1	1	0	Jaziz	13027030	
hakmoni.1	hakmoni	1	UNK	?	1	1	0	Hakmoni'	13027032	
khengak.1	khengak	1	N	stand.up	1	1	0	khengak	13028002	
suangpak.1	suangpak	1	N	onyx.stones	1	1	0	suangpak	13029002	
tenna.1	tenna	1	UNK	dwell	1	1	0	Tenna	14002003	
puandum.1	puandum	1	N	purple.cloth	1	1	0	puandum	14002007	
kisuvui.1	kisuvui	1	N	beaten.wheat	1	1	0	kisuvui	14002010	
Parvaim.1	Parvaim	1	PROP	?	1	1	0	Parvaim	14003006	
sangkil.1	sangkil	1	N	post	1	1	0	sangkil	14003007	
lasate.1	lasate	1	UNK	pillar	1	1	0	lasate'	14005013	
hamathzobah.1	hamathzobah	1	UNK	?	1	1	0	hamathzobah	14008003	
Tadmor.1	Tadmor	1	PROP	?	1	1	0	Tadmor	14008004	
Nuainung.1	Nuainung	1	PROP	under	1	1	0	Nuainung	14008005	
mahalath.1	mahalath	1	UNK	?	1	1	0	Mahalath'	14011018	
Zaham.1	Zaham	1	PROP	?	1	1	0	Zaham	14011019	
Sukkiim.1	Sukkiim	1	PROP	?	1	1	0	Sukkiim	14012001	
uriel.1	uriel	1	UNK	?	1	1	0	Uriel'	14013002	
Abelmaim.1	Abelmaim	1	PROP	?	1	1	0	Abelmaim	14016004	
Benhail.1	Benhail	1	PROP	?	1	1	0	Benhail	14017007	
Tobadonijah.1	Tobadonijah	1	PROP	?	1	1	0	Tobadonijah	14017008	
arab.1	arab	1	UNK	?	1	1	0	arab	14017011	
Amasiah.1	Amasiah	1	PROP	?	1	1	0	Amasiah	14017016	
mawklot.1	mawklot	1	N	at.venture	1	1	0	mawklot	14018033	
engedi.1	engedi	1	UNK	?	1	1	0	Engedi	14020002	
lehthuk.1	lehthuk	1	N	reward	1	1	0	lehthuk	14020011	
Kihta.1	Kihta	1	PROP	?	1	1	0	Kihta	14020015	
Ziz.1	Ziz	1	PROP	?	1	1	0	Ziz	14020016	
Jeruel.1	Jeruel	1	PROP	?	1	1	0	Jeruel	14020016	
eziongebar.1	eziongebar	1	UNK	?	1	1	0	eziongebar	14020036	
dodavahu.1	dodavahu	1	UNK	?	1	1	0	Dodavahu'	14020037	
tolhkhiat.1	tolhkhiat	1	N	loosen	1	1	0	tolhkhiat	14021015	
gilnat.1	gilnat	1	N	bowels	1	1	0	gilnat	14021015	
hawhsuk.1	hawhsuk	1	N	heal	1	1	0	hawhsuk	14022006	
elishafat.1	elishafat	1	UNK	?	1	1	0	elishafat	14023001	
khon.1	khon	1	N	levy	1	1	0	khon	14024006	
shimrith.1	shimrith	1	UNK	?	1	1	0	Shimrith'	14024026	
themlen.1	themlen	1	N	throw.down	1	1	0	themlen'	14025012	
Jabneh.1	Jabneh	1	PROP	?	1	1	0	Jabneh	14026006	
sucim.1	sucim	1	N	war.against	1	1	0	sucim	14026006	
gurbaal.1	gurbaal	1	UNK	?	1	1	0	gurbaal	14026007	
suangtang.1	suangtang	1	N	sling.stone	1	1	0	suangtang	14026014	
set.1	set	1	N	engine	1	1	0	set	14026015	
Jerushah.1	Jerushah	1	PROP	?	1	1	0	Jerushah	14027001	
galsimna.1	galsimna	1	N	war	1	1	0	galsimna	14027007	
Oded.1	Oded	1	PROP	?	1	1	0	Oded	14028009	
meshillemoth.1	meshillemoth	1	UNK	?	1	1	0	Meshillemoth'	14028012	
Jehizkiah.1	Jehizkiah	1	PROP	?	1	1	0	Jehizkiah	14028012	
hadlai.1	hadlai	1	UNK	?	1	1	0	Hadlai'	14028012	
tungte.1	tungte	1	UNK	above	1	1	0	tungte'	14028012	
Gimzo.1	Gimzo	1	PROP	?	1	1	0	Gimzo	14028018	
gimsakzaw.1	gimsakzaw	1	N	distress	1	1	0	gimsakzaw	14028020	
nawn.1	nawn	1	V	remain	1	1	0	nawn	14029005	
abdi.1	abdi	1	UNK	?	1	1	0	Abdi'	14029012	
zimmah.1	zimmah	1	UNK	?	1	1	0	Zimmah'	14029012	
ngentel.1	ngentel	1	N	flay	1	1	0	ngentel	14029034	
sianthosaksa.1	sianthosaksa	1	N	sanctify	1	1	0	sianthosaksa	14030008	
lomte.1	lomte	1	UNK	bundle	1	1	0	lomte'	14031009	
Azaziah.1	Azaziah	1	PROP	?	1	1	0	Azaziah	14031013	
Ismakhiah.1	Ismakhiah	1	PROP	?	1	1	0	Ismakhiah	14031013	
Kore.1	Kore	1	PROP	?	1	1	0	Kore	14031014	
sehkhen.1	sehkhen	1	N	east.gate	1	1	0	sehkhen	14031014	
linglawnsak.1	linglawnsak	1	N	affright	1	1	0	linglawnsak	14032018	
lelun.1	lelun	1	N	gods.of.people	1	1	0	lelun	14032019	
khongkhai.1	khongkhai	1	N	pass.through.fire	1	1	0	khongkhai	14033006	
ciangto.1	ciangto	1	N	build.wall	1	1	0	ciangto	14033014	
asherah.1	asherah	1	UNK	?	1	1	0	asherah	14033019	
thumute.1	thumute	1	UNK	?	1	1	0	Thumute'	14033019	
joahaz.1	joahaz	1	UNK	?	1	1	0	Joahaz'	14034008	
Hasrah.1	Hasrah	1	PROP	?	1	1	0	Hasrah	14034022	
Tokhath.1	Tokhath	1	PROP	?	1	1	0	Tokhath	14034022	
tecipanna.1	tecipanna	1	N	covenant	1	1	0	tecipanna	14034031	
