# language_name:	Paite Chin
# closest ISO 639-3:	pck
# year_short:	scraped 2026
# year_long:	Not available
# title:	Paite Chin
# URL:	https://www.bible.com/bible/1870
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
40007025	Vuahpi hong zu in tui ahong khang a, huih ahong nung a, huai inn hon mut zialzial a; himahleh achim kei; suangpi tung a lepkip ahih ziak in.
40007026	Huan michih, hiai ka thu za a zom lou peuhmah, mihai piaunel tung a inn lammi toh ka teh ding hi.
40007027	Vuah hong zu in tui ahong khang a, huih ahong nung a, huai inn hon mut zialzial a; achimta a, huai inn anakchip ngel hi,” achi hi.
40007028	Huan hichi ahong hi a, Jesu'n huai thu agen zoh in, mipi'n athuhilh lamdang asa mahmah uh;
40007029	laigelhmite bang lou a, thuneihna neitak a amaute thu ahilh ziak in.
40008001	Huan tang a kipan a ahong paisuk nung in mipi tampitak in amah azuita uhi.
40008002	Ngai in, akiang ah phak khat ahong pai a, “Toupa, na utleh na hon hihsiangthou thei hi,” chi in abia hi.
40008003	Jesu'n sawk in akhoih a, “Ka ut hi, na siangthouta in,” achi hi. Thakhat in phak hong siangthou pah hi.
40008004	Jesu'n akiang ah, “Kuamah hilh lou ding in pilvang in, himahleh siampu kiang ah va kilak inla, Mosi in thilpiak ding achihte lan in; amau hon theihchetna ding un,” achi hi.
40008005	Kapernaum a lut in, akiang ah sepaih zaheutu ahong pai hi.
40008006	“Toupa, inn ah ka sikha alum maimah a, nakpitak a hihnat in a-om,” chi in ana ngen hi.
40008007	Huan ama'n akiang ah, “Ka hong pai dia, ka hihdam ding,” achi hi.
40008008	Sepaih zaheutu'n, “Toupa, ka insung na lutna tak ahi kei, thu kia gen lechin ka sikha adam mai ding.
40008009	Kei leng mi thunuai a om ka hi a, ka nuai ah sepaihte a-om ua, ‘nang pai in,’ ka chihleh apai zel a; midang kiang ah, ‘nang hong pai in,’ ka chihleh ahong pai zel; ka sikha kiang ah leng, ‘hiai hih in’ ka chihleh ahih zel,” chi in adawng hi.
40008010	Huan Jesu'n hiai thu azak in lamdang asa a, amah zuite kiang ah, “Chihtaktak in, ka hon hilh ahi, Israelte lak ah hichi tel a ginna thupi ka mu kei hi.
40008011	K'on hilh ahi, suahlam leh tumlam a pan mi tampi ahong pai ding ua, van-gam ah Abraham, Isak leh Jakob kiang ah atu ding uh.
40008012	Gam tate zaw polam mial ah paihkhiak in a-om ding uh; huai ah kah leh hagawi a-om ding,” achi hi.
40008013	Huan Jesu'n sepaih zaheutu kiang ah, “Paita in, na gin bang in na tung ah tung hen,” achi a, huchi in sikha adamta hi.
40008014	Peter inn ah Jesu alut a, azi nu khosik a lum amu hi.
40008015	Akhut akhoihsak a, akhosik adaita; athou a, a-nna asepsakta hi.
40008016	Huan nitaklam ahong hih in akiang ah dawimatte tampi ahon pi ua; thu in dawite adelhkhia a, damlou tengteng ahihdam hi.
40008017	Zawlnei Isai in, “Amah ngei in i hatlouhnate ala a, i natnate apua,” chi a agen hong tangtun theihna ding in.
40008018	Jesu'n akimvel a mipi tampitak amuh in, gal khat lam a pai ding in thu apia hi.
40008019	Laigelhmi khat ahong pai a, akiang ah, “Heutupa, na paina peuh ah ka hon zui ding,” achi hi.
40008020	Jesu'n akiang ah, “Sehalte'n kua anei ua, tungleng vasate'n leng bu anei uh, himahleh Mihing Tapa in zaw lungakna ding mun anei kei,” achi hi.
40008021	Huan anungzuite lak a midang khat in, “Toupa, ka pa hon vuisak phot in,” achi hi.
40008022	Himahleh ama'n akiang ah, “Hon zui in; misi in amau misi kivui uhen,” achi hi.
40008023	Huan long sung ah alut a, anungzuite'n azui uhi.
40008024	Ngai in, tuipi ah huihpi hattak ahong nung a, huchi in tuikihot in long atumtou a; himahleh amah a-ihmu hi.
40008025	Huan akiang a hong pai in aphawng ua, “Toupa, hon hondam in, mangthang ding ka kei uhiam,” achi uhi.
40008026	Ama'n akiang uah, “Nou ginglahte aw, bangziak a lau na hi ua?” achi hi. Huchi in athou a, huih leh tuipi atai a; huan ahong dai sipsipta hi.
40008027	Huan mite'n lamdang asa mahmah uhi. “Hiai mi bangchidan ahia, huih leh tuipi nangawn in athu aman uh?” achi uhi.
40008028	Huan gal khat lam Gadaren mite gam atun in dawimat nih, han a kipan hong pawt in, ahon tuak ua; ahang mahmah ua, huchi in huai lampi ah kuamah apai thei kei uhi.
40008029	Ngai in, amau, “Pathian Tapa kou leh nang bang ahia i kizolhna om? Hunchiam tun ma a koute hon gawt ding a hong pai na hi maw?” chi in akikou uhi.
40008030	Huan a-omna ua kipan gamla khop ah vokhon tampi agamta uhi.
40008031	Huan dawite'n, “N'on delhkhiak aleh huai a vokhonte sung ah hon lutsak in,” chi in akiang ah nakpi in angen uhi.
40008032	Ama'n akiang uah, “Pai un,” achi a, huchi in ahong pawtkhia ua, vok sung ah alut ua; ngai in, vokhon tengteng tui gei ken lak ah ataisuk ua, tuipi a tailut in, tui ah amangthangta uhi.
40008033	Huan ganvulte atai ua, khua ah apai ua, dawimatte tung a thil hong tungte bangkim ahilhta uhi.
40008034	Ngai in, akhua in Jesu mu ding in ahong pawt ua; amah amuhtak un agam ua kipan a pawtkhe ding in nakpi in angen uhi.
40009001	Huan long ah lut in agalkah a, ama khua ahong tung hi.
40009002	Ngai in, mizeng khat damlou, lupna a lum ahon zawng ua; huchi in Jesu'n aginna uh mu in, zeng damloupa kiang ah, “Tapa, khamuangtak in om in, na khelhnate ngaihdam ahita,” achi hi.
40009003	Ngai in, laigelhmi kuate hiam akingaihtuah ua, “Hiai mi'n Pathian agensia,” achi uh.
40009004	Huchi in Jesu'n angaihtuahte uh athei a, “Bangziak a na lungtang ua gilou ngaihtuah na hi ua? achi hi.
40009005	‘Na khelhnate ngaihdam hi hen’ chih leh ‘thou inla, khe in pai in, chih koi abaihlamzaw?’
40009006	Himahleh Mihing Tapa in leitung ah khelhnate ngaihdam theihna anei chih na theihna ding un,” zeng damloupa kiang ah, “Thou in, na lupna la inla, na inn ah pai in,” achi hi.
40009007	Huchi in athou a, a-inn ah apaita hi.
40009008	Himahleh, mipi'n amuh un lamdang asa ua, huchibang hihtheihna mihingte kiang a pepa, Pathian apahtawita uhi.
40009009	Huai a kipan Jesu apai zel a, siah piakna mun a tu, mi khat, amin Matthai amu a; akiang ah, “Hon zui in,” achi a, huchi in athou a, azuita hi.
40009010	Huan hichi ahong hi a, a-inn a ankuang a-um lai in, ngai in, siahkhonte leh mikhial tampi ahong pai ua, Jesu leh anungzuite a-umpih uhi.
40009011	Pharisaite'n huai amuh un, anungzuite kiang ah, “Bangziak a na heutupa un siahkhonte leh mikhialte kiang a ne ahia?” achi uhi.
40009012	Himahleh Jesu'n huai azaktak in, “Midamtheite'n daktor akiphamoh kei ua, midamtheiloute'n akiphamohzaw uhi.
40009013	Huchi in ‘kithoihna deih lou in zahngaihna ka deih hi,’ chih, a-omdan va zil un, midiktatte sam dia hong pai ka hi kei a, mikhialte sam ding a hong pai ka hi zaw,” achi hi.
40009014	Huchih lai in akiang ah Johan nungzuite ahong pai ua, “Bangziak a kou leh Pharisaite'n an ngawl zelzel ua, na nungzuite'n ngawl lou uh ahia?” achi uhi.
40009015	Jesu'n akiang uah, “Moupite kiang a apasal a-om lai teng moupite'n asuun thei ua hia? Himahleh, akiang ua kipan apasal pimang nite ahong tung ding a, huai hun chiang in an angawl ding uhi.
40009016	Huan kuamah in puan lui puan tui khai louh them in athuap ngei kei; athuapna in puan akaihkek ding ziak in, ahong nakkek zaw sem ding hi.
40009017	Kuamah in uain thak savun uain thawl lui ah athun ngei kei uh; huchi lou in zaw savun thawlte apuakkek dia, uain abo dia, savun thawl leng hong kise ding; huaiziak in savun uain thawl thak ah uain thak athun zaw ua, huchi in hoihtak in a-om tuaktuak hi,” achi hi.
40009018	Huan akiang ua agen laitak in, ngai in, vaihawmpa khat ahong pai a, amah bia in, “Tu mah in ka tanu asi a; himahleh hong pai inla, atung ah na khut koih lechin ahong hing nawn ding,” achi hi.
40009019	Huchi in Jesu athou a, azuita a, nungzuite'n leng azui uhi.
40009020	Ngai in, numei khat kum sawm leh kum nih sipawt damlou, anung ah hong pai a, apuan mong akhoihsak hi.
40009021	“Apuan mongkai khoih lel leng, hihdam in ka om mai ding,” alungsim in achi hi.
40009022	Huan Jesu akihei a, amah amu a, “Ka tanu, khamuangtak in om in; na ginna na dampih hi,” achi hi. Huchi in numeinu huai dakkal a kipan adamta hi.
40009023	Vaihawmpa inn ah Jesu alut a, tamngai tumte leh mipi thawm ngaih vengvungte ava muh in,
40009024	“Pawt un; naupang asi kei, ihmu ahi zaw,” achi hi. Amau bel amah anuihsan maimah uh.
40009025	Himahleh mipite polam a apawtsak zoh in amah alut a, naupang khut ah alen a, hong thou maimah hi.
40009026	Hiai tanchin huai gam tengteng ah athangkheta hi.
40009027	Huai a kipan Jesu apai zel a, mittaw nih in, “David Tapa, ka tung uah zahngai in,” chi a kikou in azui uhi.
40009028	Huan inn a alutleh akiang ah mittawte ahong pai ua; Jesu'n akiang uah, “Hiai hihthei ding in na hon gingta ua hia?” achi hi. Amaute'n akiang ah, “Gingta e, Toupa,” achi uhi.
40009029	Ama'n amit uh akhoihsak a, “Na gintak bang un na tung uah tung hen,” achi hi.
40009030	Huchi in amitte uh hong vakta hi. Jesu'n akiang uah, “Kuamah theih louh ding in pilvang un,” achi bilbel hi.
40009031	Himahleh amau apawt ua, huai gam tengteng ah atanchin agenthangta uhi.
40009032	Huai a pan apawt laitak un, ngai in, dawimat pau thei lou khat akiang ah ahon pi uhi.
40009033	Huai dawi adelhkhiaktak in pau thei lou tuh ahong pauta a; mipite'n lamdang asa mahmah ua, “Israelte lak ah hichibang akimu ngei kei hi,” achi uhi.
40009034	Pharisaite'n bel, “Dawi kumpipa ziak in ahi, dawite adelhkhiak nak,” achi uh.
40009035	Huan Jesu'n asinagogte ua hilh a, lalgam tanchinhoih gen in, damlouhna chiteng leh natna chiteng ahihdam a, kholian leh khoneu tengteng atawn vialvial hi.
40009036	Huchi in mipite amuh in, chingtu nei lou belamte bang a gimthuak leh dalh a a-om ziak un alainat mahmah hi.
40009037	Anungzuite kiang ah, “Buh lak ding atam mahmah a, himahleh sem mite atawm uhi.
40009038	Huaiziak in abuh la dia sem dingte sawl ding in buh neipa kiang ah ngen un,” achi hi.
40010001	Huai zoh in anungzui sawm-le-nihte akiang ah asamkhawm a, akiang uah khaninte tung leh amau hawlkhe ding, damlouhna chiteng leh natna chiteng hihdam ding in athuneihna apia hi.
40010002	Huai sawltak sawm-le-nihte min hiaite ahi: Amasapen in Simon Peter leh a-unau Andru; Zebedai tapa Jakob leh a-unau Johan,
40010003	Philip leh Bartholomai; Thomas leh siahkhon Matthai; Alphai tapa Jakob leh Thaddai;
40010004	Kanaan mi Simon leh zuausan a mansakpa Judas Iskariot.
40010005	Hiai sawm-le-nihte Jesu'n asawlkhia a, akiang uah huchi in thu apia hi. “Zentelte lam ah pai kei unla, Samari mite khua ah leng lut kei un.
40010006	Himahleh Israel inkuan belam mangte kiang ah pai zaw un.
40010007	Huan na pai un, van-gam anaita, chi in thu gen zel un.
40010008	Damloute hihdam unla, misite kaithou unla, phakte hihsiangthou unla; dawite hawlkhia un, athawn in na mu ua, athawn in pia un.
40010009	Na kawnggak uah dangka-eng hiam, dangka hiam, dal dangka hiam vom kei un.
40010010	Zinna a ding in kawlzal hiam, puanak nih hiam, khedap hiam, chiangkhun hiam tawi sam kei un; nasemmi nek ding mu tak ahi.
40010011	“Huan kholian hi in khoneu hitaleh na lutna peuh uah nou hon tungsaktak mi zongkhia unla, na pawt nawn mateng uh huai inn ah tung den un.
40010012	A-inn ua na lut peuh chiang un, chibai buk un.
40010013	Huai inn a mite chibai buktak ahih ualeh atung uah na khamuanna uh atung dia; atak kei ualeh nou tung ah akhamuanna uh hong kik nawn ding hi.
40010014	Kuapeuh nou hon kipahpih lou a, na thu uh leng angaihkhiak keileh, huai inn a kipan leh huai khua a kipan na pawt chiang un, na khepek ua leivui tatkhia un.
40010015	Chihtaktak in ka hon hilh ahi, thukhen ni chiang in huai khua sang in Sodom leh Gomorrah gam thuak ding adan a-omzaw ding hi.
40010016	“Ngai dih ua, ngia lak a belam om bang in ka hon sawlkhia hi; gul bang a pil in, vakhu bang a poi khoih lou in om un.
40010017	Himahleh mihing lak ah pilvang un; vaihawmte ahon mansak ding uh; sinagogte a hon vuak ding ziak un.
40010018	Keimah ziak in gamukte leh kumpipate ma ah amaute leh Zentelte theihsakna ding in hon pi ding uhi.
40010019	Himahleh ahon matsak chiang un, bang chih ding ahia, bang thu ka gen dia? chi in lungkham kei un; ahuntak in na gen ding uh ahon theisak ding hi.
40010020	Agenpa noumau na hi kei ding ua, na Pa uh Kha in noumau ah agen zaw ding hi.
40010021	“Huan hihlup ding in unaupa leh unaupa akimansak ding ua, pa'n leng ata amansak ding; tate'n leng anu leh apate uh adou ding uh, ahihlumsak ding uh.
40010022	Ka min ziak in mi tengteng huat na hi ding ua; himahleh atawp pha a thuak ngap peuhmah hotdam in a-om ding hi.
40010023	Huchi in hiai khua ahon gawt chiang un, kho dang ah taisan un; chihtaktak in ka hon hilh ahi, Mihing Tapa hong pai ma in Israel gam a khopite na siksuak kei ding uhi.
40010024	“Nungzui aheutu tung ah a-om kei; sikha leng apu tung ah a-om kei hi.
40010025	Nungzui aheutu bang a a-om leh sikha apu bang a a-om ahun lel hi. Inn neipa bawn Beelzibul achih uleh, a-inkuanpihte nak chih na tel un chia!
40010026	“Huaiziak in amaute kihta kei un; lang lou ding a sel bangmah a-om kei, theih louh ding a iim bangmah a-om kei hi.
40010027	Mial a nou ka hon hilh vak ah na gen ding ua; bilbul ana zak uh intung a tuang in tangkoupih un.
40010028	Huan pumpi that a kha that theiloute kihta kei unla; Gehenna a kha leh pumpi hihmang theipa kihta zaw un.
40010029	Kawlgit nih dal dangka khat in azuak zel uh hilou hiam? Himahleh alak ua khat leng na Pa uh theih louh in lei ah ake kei ding hi.
40010030	Na samzangte uh nangawn leng sim vek ahi.
40010031	Huaiziak in lau kei un; kawlgit tampi sang in na manphazaw uhi.
40010032	“Huchi in mite ma a hon gum peuhmah, ka Pa van a om ma ah ka gum sam ding hi.
40010033	Himahleh kuapeuh mite ma a hon kitheihmohbawl, ka Pa van a om ma ah ka kitheihmohbawl sam ding.
40010034	“Leitung a lemna lengsak ding a hong pai hon sa kei un; lemna lengsak ding hilou in namsau lengsak ding a hong pai ka hi zaw.
40010035	Mi apa dousak ding in, tanu anu dousak ding in, mou anu dousak ding a hong pai ka hi.
40010036	Mi amelma amah inkuanpihte lak a mi mah ahi ding hi.
40010037	“Kuapeuh anu hiam, apa hiam, kei sang a itzaw tuh ka mi hi tak ahi kei; kuapeuh atanu hiam atapa hiam kei sang a itzaw leng, ka mi hi tak ahi kei.
40010038	Kuapeuh ama kros pua a hon zui lou ka mi hi tak ahi kei.
40010039	Kuapeuh ahinna mu in amansuah ding a, keimah ziak a ahinna mansuah in amu ding.
40010040	“Kuapeuh nou hon kipahpih in kei hon kipahpih ahi a, kuapeuh kei hon kipahpih ahon sawlpa kipahpih ahi.
40010041	Zawlnei kuahiam, zawlnei ahih ziak a kipahpih in zawlnei pahtakman angah ding a; kuapeuh midiktat kuahiam midiktat ahih ziak a kipahpih in midiktat pahtakman angah ding hi.
40010042	Huan kuapeuh hiai mineuchikte lak a khat kiang a, nungzui ahih ziak a tuisik nou khat kia pia leng, chihtaktak in ka hon hilh ahi, ama pahtakman amansuah kei hial ding,” achi hi.
40011001	Huan hichi ahong hi a, Jesu'n anungzui sawm-le-nihte thu apiak zoh in huai a pan in akhopite uah sinsak ding leh thugen ding in apaita uhi.
40011002	Johan in suangkul sung a Khrist thilhihte ana zak in anungzuite sawl in akiang ah,
40011003	“Hong pai dingpa na hi hia, ahihkeileh midang hungaih lai ding ka hi uhiam?” achisak hi.
40011004	Huan Jesu'n akiang uah, “Pai nawnta unla, thil na muh uh leh na zak uh Johan kiang ah va hilh un;
40011005	mittawte amit uh ahong vakta, khebaite khe in ahong pai ua, phakte ahong siangthouta ua, nangongte leng abil uh ahong vakta, misite leng kaihthoh in a-omta ua; mizawngte'n leng tanchinhoih hilh adongta uhi.
40011006	Kuapeuh ka tung a lung hihlouhna mu lou ahampha hi,” chi in adawng hi.
40011007	Huai mite apaitak un, Jesu'n mipite kiang ah Johan thu agenta hi, “Bang en ding a gamdai a paikhia na hi ua? Sialluang huih mut ling maw?
40011008	Ahihkeileh bang en ding pen a paikhia na hita ua? Puannem silh maw? Ngai un, puannem silhte zaw kumpipate inn ah ei ve a-om uh.
40011009	Ahihkeileh bangziak pentak in ahia na paikhiak uh? Zawlnei en ding in maw? Ahi tawk vo oi, ka hon chi ahi; zawlnei sang a leng thupizaw.
40011010	“En dih, na ma ah ka thangkou ka sawl ahi, ama'n na ma ah na lampite abawl ding chih atanchin agelh uh hiai mipa ahi.
40011011	“Chihtaktak in, ka hon hilh ahi, numei suan lak ah baptispa Johan sang a thupizaw apiang kei; himahleh van-gam a mineupen amah sang in athupizaw hi.
40011012	Baptispa Johan om a kipan tutan in van-gam in hiamgamna atuak nak, hiamgamte'n thagum in ala uhi.
40011013	Zawlneite tengteng leh Dan thu in Johan ahong om tanpha in ana genkhol zel uhi.
40011014	Na pom nop uleh, huai zaw Elijah hong pai dingpa mah ahi.
40011015	Kuapeuh zakna ding a bil nei in za hen!
40011016	“Himahleh hiai khangte bang toh ka tehpih dia? Naupang dawr mun a tu a, alawmte sam a,
40011017	tamngai hon tumsak ung a, lam lou uchin a, kap huphup ung a, suun lou uchin a, chite bang ahi uh.
40011018	Johan ahong pai a, ne in adawn kei a, dawi zawl achi uhi.
40011019	Mihing Tapa ahong pai a, ne in adawn a, ‘En dih ua, an haipa, uain haipa, siahkhonte leh mikhialte lawm,’ achi uh. Hinapi in athilhih in pilna siam atan uh,” achi hi.
40011020	Huan akisik louh ziak un, athil thupi hihtamna khopite atai hi.
40011021	“Korazin, na tung agik e; Bethsaida, na tung agik e; noumau a thil thupi kihihte Tura leh Sidon a hih hileh, sai-ip puan silh a vut lak a tu in akisikta ding uhi.
40011022	Himahleh ka hon hilh ahi, thukhen ni chiang in nou thuak ding sang in Tura leh Sidon khua thuak ding adan a-om zaw ding hi.
40011023	Huan nang Kapernaum, van tan a tawisang na hi dia hia? Misikhua tan a paisuk ding na hita ve, nangmah a thil thupitak kihihte Sodom a hih hileh, tutan in a-om lai ding hi.
40011024	Himahleh ka hon hilh ahi, thukhen ni chiang in na thuak ding sang in Sodom gam thuak ding adan a-om zaw ding,” achi hi.
40011025	Huchih lai in Jesu'n ahoupih a, “Pa aw, leitung leh van Toupa, nang mipil leh mibengvakte kiang ah hiai thu na iim a, naungekte kiang a na theihsak ziak in ka hon phat hi.
40011026	Ahi, Pa, tua bang hih, nang ngaih in ahoih ahi.
40011027	Ka Pa'n thil bangkim hon kemsakta; Pa lou in kuamah in Tapa athei kei; Tapa leh akiang ua Tapa in akitheihsak utnate kia lou ngal in kuamah in Pa athei kei hi.
40011028	“Nou semgim leh puakgik po tengteng aw, ka kiang ah hong pai un, keima'n khawlna ka hon pe ding hi.
40011029	Ka hakkol pua unla, kei a kipan zil un; thunuailut leh lungtang kingainiamtak ka hi; huchi in na kha ua ding in khawlna na mu ding uh.
40011030	Ka hakkol puak anuam a, ka puakgik leng azang hi,” achi hi.
40012001	Huchih lai in, Sabbath ni in buhlei kantan in Jesu apai hi. Nungzuite agilkial ua, nek ding in buhvuite akhiak uhi.
40012002	Pharisaite'n huai amuh un, akiang ah, “En dih, na nungzuite'n Sabbath ni in hihsiang lou ahih uh,” achi uhi.
40012003	Jesu'n akiang uah, “David in agilkial lai a alawmte toh athilhih uh na sim kei ua hia?
40012004	Huchi a Pathian inn a alut a, amah leh alawmte'n nek siang louh, siampute kia nek siang tanghou koihtuam anek thu uh?
40012005	Ahihkeileh Sabbath ni in tempul a siampu omte'n Sabbath ni abohsiat un leng siamtang in a-om uh chih Dan thu na sim kei ua hia?
40012006	Huchi ahih ngalleh, tempul sang a thupizaw hiai ah a-om chih ka hon hilh ahi.
