# language_name:	Mro (Khimi)
# closest ISO 639-3:	cmr
# year_short:	scraped 2026
# year_long:	Not available
# title:	Mro (Khimi)
# URL:	https://www.bible.com/bible/2473
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
62005008	Sepin Seryiw niwn Muiqxaq, tui, athi ji la Jeishu kthanq shaushi thaw jo de. Neq ji lonq thunq de la vaan de jo de.
62005009	Me ji la khimi ji thuiq niwn gan koeban u jo de. Gadema Kniqkhoeqmaq nathuiq by la amdaw tangoe jo de. Kniqkhoeqmaq la aspa kthanq gan nathuiq by khiwn dy de.
62005010	Khimi lonq de Kniqkhoeqmaq iwn Spa gan yn la tneq ji la khuitan de naniwn ama amlunq me kadikhiw jo de. Gadema Kniqkhoeqmaq la aspa kthanq thuiq niwn gan yn y niwn khimi la Kniqkhoeqmaq la a'bau ga de naha haw niwn ga de.
62005011	Kniqkhoeqmaq iwn shaushi thaw niwn la; Kniqkhoeqmaq la me ji gan tshautkhon ashau napoe jo de. Ashau tneq la Aspa dhan he dan jo de.
62005012	Kniqkhoeqmaq iwn Spa he vaan de kamru niwn khimi la tshautkhon ashau tneq gan dan dy de. Aspa he vaan de kamru y niwn khimi la tshautkhon ashau gan dan y de.
62005013	Kniqkhoeqmaq iwn Spa gan yn niwn nan ji me ke sa natri jo de. Dyde nan ji la tshautkhon ashau gan dan de naniwn mny man jo de.
62005014	Kniqkhoeqmaq maq me me-e ji xiq de ne y de. Dyde Kniqkhoeqmaq iwn aliw he mke la mke niwn ashiqshiq gan nakneq jo de.
62005015	Me ji mke niwn ashiqshiq gan Ama la nakneq ja de naniwn mny la mke niwn ashiqshiq gan ama napoe man de naniwn kadikhiw ja de.
62005016	Khimi lonq de ama aphau la diw shan y niwn ajie haan man jiekre niwn gan nu la Kniqkhoeqmaq me khimi tneq gan ashau poe than saxein mke shan ja de. Gadema diw shan than ajie jiekre on de. Ajie tneq jiekre niwn khimi than saxein mke shan de naha ke haw niwn sy y de.
62005017	Hoi y sha niwn axylypi ji la ajie jiekre niwn de. Gadema diw shan y niwn ajie on de.
62005018	Kniqkhoeqmaq iwn spi ji la ajie jiekre voivoi y niwn me ji mny ja de. Kniqkhoeqmaq iwn Spa la ama gan mkhaw by de tkhoen Saten xuipui la mshunqkrie de dan y de.
62005019	Me ji la Kniqkhoeqmaq spi ji de. Khoeqra neq iwn khimi axylypi gan Saten xuipui la mkaw niwn de naniwn me ji mny ja de.
62005020	Kniqkhoeqmaq iwn Spa la khoeqra neq me vy ha me ji gan kneqthoenq niwn napoe dy de tkhoen khuitan niwn Kniqkhoeqmaq gan mny ha jo de naniwn mny jo de. Me ji la aspa Jeishu Khristu he vaan de kamru niwn de tkhoen me ji ave la khuitan niwn Kniqkhoeqmaq he vaan de kamru jo de. Ama la khuitan niwn Kniqkhoeqmaq jo de. Ama nien khimi ji gan tshautkhon ashau poe ha ga de.
62005021	Dyde aqmon aqma ji jy, khuitan niwn Kniqkhoeqmaq sy y niwn phra gan kien u ja.
63001003	Pe-e Kniqkhoeqmaq he Kniqkhoeq-maq iwn Spa Jeishu Khristu la me ji gan koetanq napoe ga jo shan. Namxien ga jo shan. Mduirui mduishaw niwn ji napoe ga jo shan. Neq ji la khuitan niwn gan mny ha lonq de gan lonq de kakhie niwn me ji he vaan man on man de.
63001004	Pe-e Kniqkhoeqmaq nahaw niwn he tlele nagy mei niwn nan spi ji la khuitan niwn lan me xui niwn gan katein de tkhoen ke jauhoe hoelihoelanq thaan jo de.
63001005	Dyde nuipuidi jy, me ji la lonq man gan lonq man kakhie u shi naha namsoe de ne jo de. Neq la nan ji me ke natri niwn t'ja kautha sy y jo de. Kausy niq kon me ji me on niwn t'ja ga de.
63001006	Khie de naniwn la Kniqkhoeqmaq me ji gan nahaw niwn he sha niwn jo de. Kausy niq kon the niwn la Kniqkhoeqmaq la me ji gan lonq man gan lonq man kakhie than nahaw khiwn dy de.
63001007	A'bau amdaw ji la khoeqra neq mtynq ttyn me nathaw dy de. Ama ji la Jeishu Khristu gan khoeqra neq me khimi kkrhau ha vy de naniwn sy y de naha haw de. Neq he haw niwn khimi la a'bau he Khristu iwn txieq glein ga de.
63001008	Neq he niwn khimi ji nan ji lan kman than nabau ha y than me gan me pysy u ja. Tynygy nala me ji sha niwn maqtanq ji tanshaan kkrhau y klauq Kniqkhoeqmaq napoe niwn avanq gan koipy dan u man de.
63001009	Khimi lonq de Khristu mtu niwn gan xui y klauq kman niwn thein de nala Kniqkhoeqmaq he vaan de kamru niwn on y de. Khristu namtu niwn gan yn kyqkry de nala, Pe-e Kniqkhoeqmaq he Aspa he vaan de kamru niwn de.
63001010	Khimi lonq de Khristu mtu niwn sy y, axy niwn gan mtu ga de nala khimi tneq gan nan ji in me koeban nanq ja. Mlau mtien mlau nanq ja.
63001011	Khimi lonq de la khimi tneq gan mlau la ama a'shi sha niwn me kauruiq he de.
63001012	Ke la nan ji me sa amdaw natri de ne gadema ke la saxan neq me sa tri niwn tui he tri de ne y jo de. Ke la nan ji me natxi ha lonq man gan lonq man katkhoenq ha katpie u ga than kdon jo de. Tynygy degan me ji la amdaw hoelihoelanq u thaan ga de.
63001013	Kniqkhoeqmaq xieq niwn nan siesa iwn spi ji la nan ji gan namlau jo de.
64001001	Ke, khrijen tauphy iwn ktoenkyn la khuitan khie niwn aphau Gaju me sa tri by jo de.
64001002	Ke khunpoe jy, nan la sha niwn maqtanq axylypi me maqxu ga jo shan. Dyde nan la Kniqkhoeqmaq he aphau sha niwn me ma hoe beshe he akyq pamra ga jo shan naha ke saxein namke by jo de.
64001003	Khushlu ha Kniqkhoeqmaq iwn khuitan niwn he sha voivoi niwn jo de naniwn gan axy niwn aphau ji ke me vy ha nathuiq by jo de. Dyde tkhoen ke amlunq hoelihoelanq jo de.
64001004	Ke khie niwn aqmon aqma ji la Kniqkhoeqmaq iwn khuitan niwn he ashau xinq de naniwn gan the de ttyn hoelihoelanq niwn khaan y ke hoelihoelanq niwn on y dy de.
64001005	Ke khunpoe jy, nan la me khrijen aphau ji gan ma klonq jo de. Nan la kma kau y niwn khrijen aphau ji gan mtien la klonq jo de. Dyde tkhoen nan la mdimkhiw niwn jo de.
64001006	Khrijen tauphy ji la nan khlonq mnau by niwn kthanq gan tneq me on niwn khrijen tauphy me thuiq by jo de. Khrijen aphau ji la nan kon thaw ha axy niwn mtynq me lyiw de ne degan nan la tneq ji gan klonq voivoi shan de. Nagy de mei nala tynygy sha niwn gan Kniqkhoeqmaq amlunqkvaq niwn jo de.
64001007	Ama ji la Khristu iwn maqtanq avuiq khlonq lyiw ha Kniqkhoeqmaq gan mny y niwn khimi ji iwn klonq niwn gan la y jo de.
64001008	Me ji khrijen ji la khimi tneq he niwn ji gan klonq shan de. Dyde ama ji la khuitan niwn kthanq haw degan me ji la maqtanq shaphau ji jo de.
64001009	Ke la nan ji kun me on niwn khrijen tauphy iwn khimi ji me sa xinq de tri khiwn dy jo de. Gadema Dajawtre la tauphy me ktoenkyn sha de ne de tkhoen ke txu niwn ji gan koeban y de.
64001010	Dyde ke navy la ama sha niwn ji gan tauphy iwn khimi ji me ke sanrau haw man de. Ama la ke ji kthanq hoi y niwn haw ha nabi niwn gan ke namnui man de. Tne jie de khaan y ama la khrijen aphau ji vy degan ma koeban by y de. Koeban de ne niwn khimi ji gan ma ie by ha khrijen tauphy kon ma mkhanq by jo de.
64001011	Ke khie niwn khunpoe jy, hoi y sha niwn khimi ji gan aku la nanq bau. Gadema aghoi sha niwn khimi neq ji gan aku la ja. Aghoi sha niwn axylypi ji la Kniqkhoeqmaq iwn spi de. Hoi y sha niwn khimi axylypi la Kniqkhoeqmaq gan mny ha y de.
64001012	Tauphy iwn khimi axylypi la Dimetri gan khimi ghoi naha haw pi jo de. Ama khuitan niwn he ashau xinq de tkhoen neq la khimi ghoi de naniwn me ji mny jo de. Neq la aghoi de naha ke ji ma nan ji gan nahaw jo de. Ke ji haw niwn axylypi khuitan niwn gan nan ji mny ja de.
64001013	Ke la nan ji me sa natri than amdaw on jo de. Gadema ke la saxan me sa tri niwn tui he neq ji gan natri de ne y jo de.
64001014	Texiwn la ke la nan ji me natxi ha lonq man gan lonq man katkhoenq ha katpie u ga than kdon jo de.
64001015	Mduirui mduishaw niwn la nan ji he vaan man on ga jo shan. Neq me on niwn nan iwn khunpoe axylypi ji la namlaan ja jo de. Khunpoe axylypi ji gan amiq he thuiq ha mlau u ja.
65001001	Sa neq la Jeishu Khristu iwn tanna, Jaku iwn anaqpi, ke Judaq iwn jo de. Ke la Pe-e Kniqkhoeqmaq kauq niwn, khie niwn khimi ji he Jeishu Khristu taan niwn khimi ji me tri niwn jo de.
65001002	Nan ji gan Kniqkhoeqmaq la mxien niwn, mduirui mduishaw niwn he khie niwn ji amdaw khaan y amdaw napoe ga jo shan.
65001003	Ke khie niwn aphau ji jy, Kniqkhoeqmaq me ji gan napoe niwn vaan de niwn txon niwn kthanq gan nan ji me natri de jauhoe ne thaan jo de. Kniqkhoeqmaq la ama iwn khimi ji gan xinq de kan poe niwn yn niwn avuiq ty u than ne de naniwn sa tri ha namsoe jo de.
65001004	Kniqkhoeqmaq gan law y niwn nagy mei niwn khimi ji la nan ji unq me kauxu me koen ha on de. Kniqkhoeqmaq la khimi tneq ji gan shaukhoen poe by man de naha kausy niq kon tri ha khe jo de. Ama ji la Kniqkhoeqmaq iwn koetanq on de tkhoen he ama ji oeda niwn txuiq xui than voelivoela ja de naha tpie u jo de. Ama ji la me ji iwn lonq de xdyn niwn Kamkaw he Kanma Jeishu Khristu gan kdiepha by u jo de.
65001005	Nan ji la neq ji axylypi gan mny gadema ke la nan ji gan shaudi napoe de ne jo de. Veshin me Kanma la Igjie khoeq kon Isreila khimi ji gan mthoe ha mhenq by gadema kaukiwn me la yn y niwn khimi ji gan mthi by khja vi de.
65001006	Nagy mei niwn thoeq ji la Kniqkhoeqmaq poe by niwn aqna he mtynq me on y klauq khoeqshniq iwn ama ji iwn in gan mnienqpha lau vi de naniwn ta u ja. Kniqkhoeqmaq la thoeq tneq ji gan vinqroe niwn me ape ma tprie ha dan y niwn shinxui he mkrhien ha hoe xiw niwn tautun mkhoi niwn mniq mtien man khe by man de.
65001007	Tynygy he Shawdun he Gawmawra kun xini bauteinbaula iwn kun ji me on niwn khimi ji la dijiekre niwn, naqpadi ttoi dijiekre u jo de. Dyde Kniqkhoeqmaq la ama ji gan xinq man ma diw y niwn me me kan he niwn he shaukhoen poe by jo de. Tneq he khimi axylypi ji gan shaudi poe niwn jo de.
65001008	Tynygy he kman niwn shma ji manthon niwn on ja de naniwn haw u hana ama ji akyq gan proepra sha lau vi de. Ama ji la Kniqkhoeqmaq iwn aqna gan khepha ha khoeqshan iwn mimoen shanq niwn ji gan ma skoe lau vi de.
65001009	Thoeq glein Mikheila mtienq la Mawshei iwn axaw kthanq gan Saten xuipui he ka'ieq degan Saten xuipui gan bi ha skoe vanq y de. “Kanma la nan gan najoe ga jo shan,” naha mkrhe haw ga de.
65001010	Gadema khimi neq ji la ama ji kneqthoenq y niwn axylypi gan skoe vanq thaan de. Ama ji la rein niwn shtunshtoen ji he ta y klauq mny niwn ji on de. Tneq ji la ama ji gan phjau by de.
65001011	Ama ji la dhanshi u jo shan. Ama ji la anaqpi gan kamlie Kaina iwn lan me xui u lau vi de. Ama ji la Balen he tkaan dan than amlunq thauqhoe u lau vi de. Ama ji la Kora he Kniqkhoeqmaq gan krau de tkhoen pjau khja u man de.
65001012	Khimi tneq ji la Kanma khie niwn gan ta niwn aphau sha niwn bu xiwn me vaan de on degan nan ji iwn aphau ji gan proepra he jo de. Ama ji la bu xiwn me on degan ama ji iwn ajie avuiq xiq niwn, k'ja niwn on y de. Me gan me mkrhe katkhoenq niwn mhauq kakon ji he ga de. Ama ji la lipui thaw ha khoeqmie kauruiq y niwn khoeqni he ga de. Athe kthe niwn aktiw me kthe y niwn akun he jo de. Akun gan tphrei u ha diw tan vi jo de.
65001013	Ama ji la laha iwn tuilein glein he msieqpaw thaw jo de. Ama ji iwn k'ja than hoi niwn sha niwn ji la msieqpaw tneq he phoeru jo de. Ama ji la haan me neq me lyiw niwn khoeqshan iwn aqshi ji he de. Khimi tneq ji gan Kniqkhoeqmaq la vinqthunq niwn me tshautkhon man khe by de.
65001014	Aden kon naskrha ha asien shri de iwn spa Einaw la khimi neq ji kthanq gan phoitu ha khe jo de. Ama la, “Kneq u. Kanma la sepin seryiw niwn thoeq shtun amdaw ji he vy man de.
65001015	Ama la khimi axylypi ji gan tautun mkhoi man de. Kniqkhoeqmaq gan kneq y niwn khimi axylypi ji a'shi sha niwn, Kniqkhoeqmaq gan xiq than hoi niwn pie ji he skoe de tkhoen he ama ji axylypi gan shaukhoen poe man de,” nade.
65001016	Khimi tneq ji la Kanma gan mshimti haw ha Khimi ji gan ajie sisi bi ha on ga de. Ama ji oeda niwn txuiq xui u ga de. Ama ji gan ama ji kamthoeq ha ama ji ne niwn gan dan than khimi ji gan mliw niwn de.
65001017	Ke khie niwn aphau ji jy, me ji iwn Kanma Jeishu Khristu iwn tloe ji la haw yy ha khe niwn gan ta u ja.
65001018	Ama ji la nan ji gan, “Kaukiwn mniq me khimi ji la Kanma he ama iwn khimi ji gan soesa niwn khimi thaw man de. Ama ji la oeda niwn txuiq xui u man de,” naha haw by de.
65001019	Khimi tneq ji la nan ji gan axyxy nasha niwn de. Ama ji la ama ji nediw nera sha niwn txuiq xui jo de. Ama ji me Sepin Seryiw niwn Muiqxaq on y de.
65001020	Ke khie niwn aphau ji jy, nan ji la nanma ji iwn sepin seryiw niwn yn niwn khushlu than lonq man gan lonq man kaklonq u ja. Sepin Seryiw niwn Muiqxaq namnui niwn he saxein mke u ja.
65001021	Me ji iwn Kanma Jeishu Khristu iwn mxien niwn he nan ji gan tshautkhon ashau napoe than son toen me Kniqkhoeqmaq la nan ji gan nakhie jo de naniwn gan mny ha ashau xinq shan jo de.
65001022	Tne gan yn niwn mei naniwn gan mny y niwn khimi ji gan mxien u ja.
65001023	Axy niwn khimi ji gan me thunq kon ktanle xieq ha txon u ja. Axy niwn khimi ji gan mxien gadema me gan me shaudi khe u ja. Ama ji iwn ajie ji la nan ji me proepra y than shaudi khe ja.
65001024	Kniqkhoeqmaq la nan ji mthuikhy ha tbamu ha y than nan ji gan namnau de dan jo de. Nan ji la kman niwn on y amdaw hoelihoelanq ha mimoen shan niwn ama ma me kdoe than namhenq man de.
65001025	Me ji iwn txon niwn Kniqkhoeqmaq mkrhe Kanma Jeishu Khristu dhan he kausy niq kon ave he tshautkhon man mimoen shan niwn, mkaw niwn, bohan he aqna on ga jo shan. Amen.
66001001	Saboi neq la Jeishu Khristu iwn mthon niwn kthanq gan tri niwn jo de. Texiwn la kkrhau niwn gan ama iwn tanna ji me mnui than neq ji gan Kniqkhoeqmaq la Khristu gan mthon by jo de. Khristu la ama iwn tanna Jawhen me ama iwn thoeq gan toeq ha tneq ji gan mny he jo de.
66001002	Jawhen la ama nu niwn ji gan thuiqpi by jo de. Jawhen la Kniqkhoeqmaq iwn Piemkun he Jeishu Khristu dhan he mthon niwn khuitan niwn gan tri jo de.
66001003	Saboi neq gan phe niwn khimi gan Kniqkhoeqmaq la aghoi poe by jo de. Tneq kthanq ji gan kneq ha mlakie niwn khimi ji gan Kniqkhoeqmaq la aghoi poe by jo de. Kthanq neq axylypi kkrhau than aktiw la nidei ga dy de.
66001004	Jawhen la sa neq gan Asha khoeq me on niwn tauphy shri de me tri niwn jo de. Jadiwn, veniq on ja voi niwn he vesoethonmaq me vy than Kniqkhoeqmaq, ama iwn knoenqna ma iwn oe shri de koipy niwn muiqxaq ji, Jeishu Khristu la koetanq he mduirui mduishaw niwn napoe ga jo shan.
66001005	Jeishu Khristu la kau'iwn than hoi niwn shaushi jo de. Kniqkhoeqmaq la ama gan adiw khoeq kon kausy xiw mthau by jo de. Ama la khoeqra khoeq iwn xandi axylypi gan mkaw niwn kanma jo de. Me ji gan nakhie ha ama iwn athi he me ji iwn ajie ji gan natxon niwn jo de.
66001006	Jeishu la me ji gan ama iwn khimi ji kkrhau he ha ama iwn Ape-e Kniqkhoeqmaq iwn maqtanq gan sha than miema ji kkrhau he jo de. Jeishu Khristu la tshautkhon man mimoen shanq ha bohan on ga jo shan. Amen.
66001007	Kneq u ja. Ama la khoeqni he vaan man vy man de. Ama gan axylypi ji la nu u man de. Ama gan xun niwn khimi ji ma nu u man de. Khoeqra iwn khimi axylypi ji la ama tkhoen he xa u man de. Tynygy kkrhau ga jo shan. Amen.
66001008	Jadiwn, veniq he vesoethonmaq on ja voi niwn Bohan Hoe Xiw niwn Kanma Kniqkhoeqmaq la, “Ke la kanmaq xiw he kaukiwn xiw, Alapha he Omiga,” jo de.
66001009	Ke la nan ji iwn aphau, Jeishu txuiq xui niwn Jawhen jo de. Ke la Kniqkhoeqmaq iwn Khoeq he nan ji he vaan de klau niwn jo de. Nan ji he neremsausau niwn gan amlunq shaukre kau-iw jo de. Ke la Kniqkhoeqmaq iwn piemkun kthanq he Jeishu dhan he mnui niwn khuitan niwn gan thuiq de tkhoen khimi ji la ke gan Pamu mra kauniq me namkaq man vi jo de.
66001010	Kanma iwn Mniq me ke gan Seryiw niwn Muiqxaq la namkaw jo de. Tynygy degan ke la baw tun niwn atiwn he atxaw glein haan de gan lithun me the jo de.
66001011	Atxaw tneq la, “Nan nu niwn ji gan sa tri ha Eiphe, Smurana, Pheiragen, Satira, Sadi, Philadeiphi he Lawdiki kun ji me on niwn tauphy shri de me mkaq by ja,” na by de.
66001012	Ke gan natpie niwn khimi gan nu than bauteinbaula kahoiq ha tkhoen jo la xoiq shimetky a'shau shri de gan ke nu jo de.
66001013	Shimetky a'shau tneq ji shlau me Khimi Spa he niwn lonq de gan ke nu jo de. Tneq la ama akhaw me thaw thaan niwn kh'aw shau gan kashieq ha thtxan me xoiq keinxui kak'ien niwn gan ke nu jo de.
66001014	Ama iwn aluq he ashan ji la mhauq mui he mlunqpin ha shnan tui he mlunqpin jo de. Ama iwn ami ji la me he xau vi de.
66001015	Ama iwn akhaw ji la me he mse khiwn niwn kri he ththein mdaphra thaan jo de. Ama iwn atxaw la tuishoera niwn txeinq tui he jo de.
66001016	Ama la t'a akoe he aqshi the shri de kshiwn jo de. Ama amkha kon phanphan ni de noenq ha msuiki niwn keishau joen de thaw jo de. Ama iwn mime la kniq kahunq degan kniq kvan he mda jo de.
66001017	Ke la Ama gan nu degan ama iwn khawtan me khimi adiw he katinbun jo de. Ama la t'a koe he ke konq me nathyn ha, “Xiq nanq. Ke la kanmaq xiw he kaukiwn xiw jo de.
66001018	Ke la xinq niwn Kanma jo de. Ke la diw khiwn gadema ave ke la tshautkhon de xinq niwn jo de. Ke me diw niwn he kxau khoeq gan mhunq than shaw on jo de.
66001019	Dyde nan la ave neq me on niwn ji he vesoemaq me kkrhau than gan nu niwn oe ni de pauky gan tri ja.
66001020	Ke iwn t'a phan me nan nu niwn aqshi the shri de he xoiq shimetky a'shau the shri de iwn mxaw ha khe niwn kthanq la neq ji jo de. A'shi the shri de niwn la tauphy shri de iwn thoeq ji jo de. Shimetky ashau the shri de la tauphy shri de jo de,” naha haw by jo de.
66002001	“Eiphe kun me on niwn khrijen tauphy iwn thoeq me tri ja. Kthanq neq la t'a koe me aqshi the shri de gan kshiwn ha xoiq shimetky a'shau the shri de ashlau me lyiw niwn lonq de iwn jo de.
66002002	Nan ji sha niwn axylypi ji gan ke mny ja de. Nan ji la maqtanq gan ka'ein ha sha niwn, amlunqshau niwn gan ke namny ja de. Nan ji la khimi shi ji gan amlunq kau-iw y niwn ji gan mny ja de. Tloe ji sy y klau tloe ji ja de naha haw niwn khimi ji gan nan ji la msie khiwn dy jo de. Ama ji la a'bau ga de naniwn nan ji mny jo de.
66002003	Nan ji la amlunqshau ha ke dhan he neremsausau khan ha jo de. Nan ji la thakshu y jo de.
66002004	Gadema ke la nan ji gan ajie haw de ne jo de. Nan ji la kausy me ke gan yn thoi gan khie he ave la nakhie y jo de.
66002005	Nan ji la najie de amlunq kasoeq thaan mei naniwn gan ta ja. Ajie kon anon dan ha khrijen kkrhau thoi gan sha beshe he sha ja. Nan ji anon dan y de nala, ke la nan ji me navy ha nan ji iwn shimetky a'shau gan ama mtynq kon tkhiwrauq man de.
66002006	Gadema nan ji la Nikawla iwn atxuiq ji sha niwn gan Ke mtiwliw beshe he mtiwliw de tkhoen ke la nan ji gan namthoeq than on de.
66002007	“Nan ji me knaqkhin on niwn khimi la tauphy ji me Sepin Seryiw niwn Muiqxaq haw niwn pie ji gan kneq u ha de. Knaq niwn khimi gan Kniqkhoeqmaq iwn paradi tkha me on niwn ashau poe niwn kun iwn athe gan sa than ke poe by man de.
66002008	“Smurana kun me on niwn khrijen tauphy iwn thoeq me tri ja. Kthanq neq la kanmaq xiw he kaukiwn xiw iwn lonq de, diw niwn he xinq beqtyn niwn lonq de iwn jo de.
66002009	Nan ji la neremsausau niwn he shanre niwn gan ke mny ja de. Gadema la nan ji la khuitan kaurein jo de. Judaq sy y klau me gan me Judaq naha haw niwn khimi ji la nan ji gan naskoe niwn ke mny ja de. Ama ji la Saten xuipui iwn atxuiq ji jo de.
66002010	Nan ji la neremsausau khan ha than gan xiq nanq ja. Saten xuipui la nan ji me nagy mei niwn khimi ji gan mron thunq me keinq ha msan by man de. Nan ji la niqva xa man he neremsausau khan ha man de. Diw thaan than mtien man ke gan akla ja. Ke la nan ji gan luqkhu he ththein niwn tshautkhon ashau gan shu he napoe man de.
66002011	“Nan ji me knaqkhin on niwn khimi la Tauphy ji me Sepin Seryiw niwn Muiqxaq haw niwn pie ji gan kneq u ha de. Knaq niwn khimi la ave xinq ni man mki diw y dy de.
66002012	“Pheiragen kun me on niwn khrijen tauphy iwn thoeq me tri ja. Kthanq neq la phanphan ni de noenq niwn kei on niwn lonq de iwn jo de.
66002013	Nan on niwn mtynq gan ke mny ja de. Tneq me Saten xuipui iwn knoenqna on jo de. Ke me kadikhiw ha niwn shaushi Entipa gan Saten xuipui on niwn me khimi ji la mlie by jo de. Tneq ktiw me mtien la nan ji la ke gan nakdie y klau khushlu nayn jo de.
66002014	Gadema ke la nan ji gan ajie haw na on die vi jo de. Nan ji thunq me Balen iwn mtu niwn txuiq xui niwn khimi ji on die jo de. Balen la Balau gan Isreila khimi ji ajie sha than mtu by de. Ama la amoen ji maq me luisui sha niwn asani ji gan sa than he dijiekre than Isreila khimi ji gan m'jon by jo de.
66002015	Tynygy he nan ji thunq me Nikawla iwn atxuiq ji mtu niwn me xui niwn khimi ji on jo de.
66002016	Dyde ajie kon anon dan u ja. Anon dan y de nala texiwn la ke navy ha ke mkha kon thaw niwn kei he khimi neq ji gan ty man de.
66002017	“Nan ji me knaqkhin on niwn khimi la tauphy ji me Sepin Seryiw niwn Muiqxaq haw niwn pie ji gan kneq u ha de. Knaq niwn khimi gan ke la mxaw ha khe niwn Mena tkoe texiwn man gan poe man de. Ke la ama gan txun kaulun the de ma poe by be man de. Txun tneq konq me tri ha khe niwn amiq kautha gan ape ma mny ha y de. Koeban niwn khimi nienq mny ha ga de.
66002018	“Satira kun me on niwn khrijen tauphy iwn thoeq me tri ja. Kthanq neq la Kniqkhoeqmaq iwn Spa iwn jo de. Ama iwn ami ji la me he mda ha ama iwn akhaw ji la mse khiwn niwn kri he kvan jo de.
66002019	Ke la nan sha niwn ji gan mny ja de. Ke la nan khie niwn, yn niwn, maqtanq gan sha niwn, mlunq shau niwn ji gan mny ja de. Nan la khrijen kkrhau thoi degan khaan y amdaw sha niwn gan ke mny ja de.
66002020	Gadema ke la nan ji gan ajie haw de ne jo de. Nan la Jeizabeila naniwn nuipuidi gan ama gan ama phoishma noi naha haw niwn gan amlunq kau-iw jo de. Nuipuidi neq la ama mtu niwn dhan he ke iwn tanna ji gan dijiekre than, amoen maq me luisui sha niwn asani ji gan sa than m'jon jo de.
