# language_name:	Lautu Chin
# closest ISO 639-3:	clt
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lautu Chin
# URL:	https://www.bible.com/bible/2640
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
48006004	Cawsaa bangkhuo iema'a na ama tuehriepa kha a mangpasie yi se. Malie tuehriepa hne pakhingpuo a hu li pata niemata tah nama palung a tluo aa.
48006005	Tahematapakieca cawsaa bangkhuo ta kiema hmang cyicuo kha phya riypatana a cuo.
48006006	Khazing bie pacuv pata a cuopa tie ca hmangpha ama cupa bangkhuo kha pacuvtuv hneta amaa hraw riypatana a cuo.
48006007	Ahungtahmuo ca dung kha yi se; Khazing ca dung khu riypa cuo vyi, na vaapa haa khatana na pahriy aa.
48006008	Na saapa cuona pata na vaa kieca, saapa taata rana kha pahriy'a cate, cuorasala, Thlaapa ta na vaa kieca, Thlaapa taata a vawpa chuozaa hringna kha na pahriy aa.
48006009	Hmangpha tue riypa kha thaachi li pata aw ungsiy. Taw li ta maa zue kieca a cuo aa de tiyta thyipaa kha ma pahriy aa.
48006010	Cakhutaata, cuophaa ma hnyi tiy mekaa ta cawsaa bangkhuo cuota hmangpha tue kha a zue ung sala, a hlyi vie ta zangna luota ma chungkhuekha tie cuota a zue ungsiy.
48006011	I kuv hrahring ta caasuo pang-katupa ta i capepa caa hing mang tie ung.
48006012	Saapa lie mingphana a hmung khingpa tie ta niema kha vangdaw a te riypata aca pasu yi. Capaca Khrih vieluotaana kawlieta hrisaathieruena ama ang li riypata ama tuepa tana a cuo.
48006013	Vangdaw a tepa tie tahmuo phungbie kha ziy vayi, cuorasala niema kha vangdaw aca pate sa khingpa yi ca nama saapa phung ziyna kawlieta amaa pale khing nakawtana a cuo.
48006014	Kama ca ima Byipaapa Zingsuv Khrih vieluo kaw ri li pata khaapa kawlie hmuota a pale'a va ang, Khrih vieluo thue hingta chuelyi ca i cuota vieluo lie khepuopa cuo tli te, kama zaw chuelyi cuota vieluo lie khepuopa i cuo tli.
48006015	Tahematapakieca vangdaw tepa hne te lipa hing a biepuvpa ta cuo vyi, sathaapa cuona hingna a biepuvpa ta a cuo.
48006016	Hingpa phung a ziypa tie cunglie hne Khazing cawsaa zaw cunglie diena hne nangduena aw mangsue.
48006017	Ata taahingta pathu pata ahungtahmuo riethyi na pi kha tli se; tahematapakieca Zingsuv hmaa hne hmaadaa kha i pangpa cunglie caakhepuopa ta a cuo.
48006018	Uvnu hne sieta zaw, Abyipa Zingsuv Khrih vihnyina ca nama palung chunglie aw mangsue. Amen.
49001001	Khazing khingna ta Khrih Zingsuv lucuotuv a cuopa kama Paul ta, Khrih Zingsuv thueta zangtluo aa tlapa Efesa lie a awpa mingpathepa tie kha caa ica paphya yi.
49001002	Ima Paa Khazing'a taata hne Abyipa Zingsuv Khrih'a taata vihnyina hne diena ca niema'a lie aw mangsue.
49001003	Ima Byipaapa Zingsuv Khrih a Paa hne Khazing ca pathuosa pata cuo mangsue. Ama ca vuoruo lie thlaapa thluechiy ting kha Khrih thueta kiema malie a pipa tana a cuo.
49001004	A hmiekunglie a pathepa hne syi riy a aw lipa ma cuo riypata chuelyi sa hluo baataata Khrih chunglie kha duena ta malie aa tlaw.
49001005	Ama ta kiema ca Zingsuv Khrih thueta a saata ta cuhluo riypata khingna hne palung tlingsa pata ama lieriyuopuopa tama ma cuo.
49001006	A duesapa Saacapaa thueta malie a pipa a rungnaapa a vihnyina nakawta Khazing ca pathuosa ungsiy.
49001007	Khrih thiyse thueta khuona hne sue a ngiethena kha
49001008	Khazing ta pahyasa pata malie a pipa a vihnyina thueta ma hmung.
49001009	Ama ta a singna hne aa thuvpa a pachangna ta a ting ciepa kha hrie te Khrih thueta a patling sa khingpa a bieparuv ca kiema'a lie a paluo sa.
49001010	A cuo a tling tiyta Khazing ta vuoruo lie a awpa hmang bangkhuo hne alyi lie a awpa hmang bangkhuo kha Khrih'a lie suvkha ta pahmya diy aa ting.
49001011	Ama khingna haata hmangting bangkhuo kha a patlungpa Abyipa a tingna haata kiema kha Khrih thueta rucutuv ta malie a tue.
49001012	Cacuonakawta, Khrih cunglie a ruechuona a hnyi taapa kiema ca a rungnaana pathuo sa riypata hring ungsiy.
49001013	Niema zaw, khuona thuophaabie, biehmisipa kha thyi ung cate ama nama zang tiyta biekuo ciepa Thlaapa Pathe ta caa khepa ta nama cuo tli.
49001014	Thlaapa Pathe ca ama rungnaana ma pathuosa the riypata Khazing cawsaa a cuopa zaw ta ma cupa ru cuota aamahkhan tana a cuo.
49001015	Abyipa Zingsuv nama zangna hne mingpathepa tie cunglie nama hnyipa duena kha i thyi tli.
49001016	Canakaw cata i thlaachuona lie niema kha caa thyi pari yi ang te palungtluona bie kha i hluo pari.
49001017	Ima Byipaapa Zingsuv Khrih a Khazing, rungnaana Paa ta niema kha ama nama pachang na riypata singna thlaapa hne biephu a ca pi riy'apa yi ta thlaa ica chuopa yi.
49001018	Cahaa cata nama pachangna pathiypalung a pahaw sala, Abyipa ta a tuepa a lepa a rungnaana kha pachang pata, Abyipa ta aca u hnuochuonapa yi a nguopuona hne mingpathepa tie ta ama hmung riypa ru hing khatluv tama a rungnaa tapa kha pachang'a ung cate,
49001019	kiema ama a zangtuv zaw cuota a cahrana hing khatluv tama a le tapa zaw kha nama pachang riypata thlaa i chuo.
49001020	Khazing ta Zingsuv kha pathu te vuoruo lie ama cacuo luo kuo ta a patu khu taata capa rehrie khuna cahrana ca a pi.
49001021	Khrih ca uvtuv bangkhuo hne nawhnyina bangkhuo hne cahrana bangkhuo hne abyi bangkhuo cunglie kha chi te, ata chuo lie dyi cuo li pata hmie luo chuo lie zaw ku pata a cuo riypa ming zawdya cunglie ming sungcepa kha a pi.
49001022	Khazing ta hmangting bangkhuo Khrih phyipazaa rawlie chi te, hmangting bangkhuo cunglie Abyi tana a cuo ta te Khrihsaabuv luv ta a chi.
49001023	Khrihsaabuv ca Khrih pangpa ta cuote, hmangting bangkhuo a patling sana ama tlingna tana a cuo.
49002001	Niema ca nama pha li nakaw hne nama sue nakawta thlaapa luota thiyna chunglie nama za aw.
49002002	Chuelyi phungluo pha lipa kha cuose, alyi hne avuo a lala thliy chunglie cahrana a hnyipa uvtuv kha cuose, ri a ngie lipa tie hrawlie re a hrie nguoluopa thlaapa kha cuose nama za ziy.
49002003	Kiema bangkhuo zaw hing iema hrawlie kha saapa khingna ziypa ta za aw pate, iema zaw bangkhuo haakhata Khazing hihaana a ang riypatana ma za cuo.
49002004	Cuorasala, nangduena ta a bipa Khazing ta, a lesapa kiema malie a duenapa khata
49002005	ma pha lina kawlieta a thiy tlipa kiema kha Khrih hneta malie a pahring sa pakhaa. Khazing vihnyina thueta khuopa tana nama cuo.
49002006	Khrih Zingsuv hneta malie pathu pakhaa te ama hne vuoruo lie byi cuo hne riypata malie a patu hne.
49002007	Cahaa cata Khrih Zingsuv thueta kiema malie a duena hne a vihnyina ca khatluv tama a le tapa kha a vaw riypa chuo lie zaw pahmung sa a khing.
49002008	Tahematapakieca niema ca vihnyina thueta zangna ta khuopa tana nama cuo. Niema nama tuena thueta cuo vyi; Khazing lasaw tana a cuo.
49002009	Hriena thueta a cuo li nakawta ahunghmuo a pale kha se.
49002010	Tahematapakieca kiema ca Khrih Zingsuv thueta re phapa hrie riypata sapa tana ma cuo. Cahaapa hringzya hnyi riypa cata Khazing ta a pare paciepa tana ma cuo.
49002011	Niema ca a hluo taca saapa cuona ta Jentail ming za cuo ung cate, saapa lie cawsaapa kuv ta vangdaw a tepa tie ta vangdaw a te lipa aca za tapa yi kha maw kha ung.
49002012	Capa ning ca Khrih hne a patuvna za hnyi lipa ung cata, khyche za cuo ung cate, Israel mingphang chunglie zaa te ra va ungciy. Khazing pipa biekuona hne zaa hla ung cate hing chuelyi lie hing a nguopuona hnyi li pata hne Khazing hnyi li pata nama za aw.
49002013	Cuorasala hluo ningta luohlaapuv luo zaa aw tawpa niema ca Khrih thiyse thueta a ngieta luo kupa nama cuo tli.
49002014	Tahematapakieca ama ca kiema ma diena ta cuote, Judah ming hne Jentail ming kha ama pangpa hrahring ta pangkha ta a pacuo sa yi. Iema a chetuv yi lungruetlepie, amaa lala lie a awpa huena kha a pacing.
49002015	Ama ta phungbie kha a nawbie hne a phungluo bangkhuo hne khata para te, mingphang phanghning kha ama thueta mingphang thaapa phangkha ta sa yite diena a tue.
49002016	Vieluo cunglie a thiyna thue khata amaa cariena kha pachuo sa te, ama phuvhning khata Khazing'a luo pangkha cuo riypata a vya chiy yite a pare yi.
49002017	Cacuonakawta, ama ca a vaw te niema luohlaa luo a awpa tie hne luongie lie a awpa tie'a lie kha diena thuophaa ca a u khyi.
49002018	Cacuonakaw, Khrih thueta ima phuvhning hingta Thlaapa pakha chunglie a taw pate Paa hmiekung luo ma chiy.
49002019	Cahaa cata niema ca khyche hne ruohrang ming cuo va tli ungciy, mingpathepa tie hne khata ruokha cawsaa cuo tli ung cate Khazing chungkhue cawsaa zaw tana nama cuo.
49002020	Lucuotuv tie hne profet tie bang ciepa inghruo lie sapatuepa cuo ung cate ingkiy tung ca Khrih Zingsuv ama hrahring khatana a cuo.
49002021	Ingkha bangpa khata Khrih chunglie ca a patue diy te, Abyipa thueta a pathepa biena-ing ta a li te a lethaw.
49002022	Ama hne namaa pazuena thueta niema zaw hing Khazing awna ing cuo riypata thlaapa ta sapakhawpa nama cuo.
49003001	Cata a cuo nakawtana kama Paul ca niema Jentail ming cuota Khrih Zingsuv ming ta thaw a tlapa i cuo.
49003002	Khazing ta niema cuota hingpa re hrie riypa hing a vihnyina thueta ina pipa tana a cuo tapa kha nama pachang diy thluo tli aa.
49003003	Khazing ta tuokhaatama biephu hmuo pata a bieparuv kha ina pachang sa tapa a cunglie a cawta i cape mangtli.
49003004	Capa i capepa ca nama ri kieca Khrih bieparuv i pachangna kaw kha nama pachang aa.
49003005	Ahluo ta ca hing bieparuv hing cawsaa kha za pachang sa vayi. Cuorasala ata hing ca a pathepa ama lucuotuv tie hne profet tie'a lie kha Thlaapa ta a phu mangtli.
49003006	Capa bieparuv ca: Thuophaabie thueta Jentail ming ca Judah ming hneta ru a cu hnepa, pangkha chunglie chebuo, hne Khrih Zingsuv thueta tuepa biekuona thluechiy a hmung ra riypatana ama cuo.
49003007	Thuophaabie rehrietuv i cuopa ca Khazing vihnyina lasaw cuote, Khazing ta a cahrana ta a hriepa re lie hing vihnyina ta ina pipa tana a cuo.
49003008	Kama ca mingpathepa tie hrawlie a cawcepa laata a caw viepa i cuo raalaa pata Khrih hnyirungna a chuo khu lipa thuophaabie ca Jentail ming'a luo ri riypata vihnyina ta ina pi.
49003009	Hmangting a satuv Khazing chunglie chuo hluvpuv za nupa bieparuv kha cawsaa bangkhuo pahmung sa riypata a cuo.
49003010	Cata a tuepa ca vuoruo lie a awpa uvtuv tie hne nawhnyituv tie ta Khazing singna phangting zawdya kha Khrihsaabuv thueta ama vya pachangna riypata a cuo.
49003011	Capaca, chuozaa ta a zaa tingpa haakhata Khazing ta ima Byipaapa Khrih Zingsuv thueta a patlingsapa tana a cuo.
49003012	Ama thue hne ama ma zangna thueta Khazing'a luo kha riephasapa hne a nguosa pata a ngie khuna ma hnyi.
49003013	Cacuonakawta niema cuota i angpa ruvnaana nakaw hingta nama palung chuo kha se tapata thlaa i chuo; niema cuota phana selaw tana a cuo.
49003014	Hingpa kawlie hingta ma Paa hmielie pakhuv pane pata thlaa i chuo.
49003015	Ama ca vuoruo hne alyi lie a awpa ingchungkhue bangkhuo ta ama ming ama lanapa hruo tana a cuo.
49003016	Abyipa ca rungnaa lesyina hne a bipa haata, nama chung luo cawsaa cuona kha a Thlaapa ta thaazuo aca pi riypa yita thlaa i chuo.
49003017	Niema ca duena chunglie ta a hruo thlapa hne bangpa nama cuopa haata nama zangna thueta Khrih ca nama pathiypalung lie aw mangsue.
49003018	Mingpathepa tie hne khata Khrih duena a ku zya hne a syi zya, aa suo zya hne aa thuv zya pachang khunapa nama hnyi riypata thlaa i chuo.
49003019	Cakhutaata pachangna laata a tling viepa Khrih duena kha pachang'a ung cate Khazing tluotlingna hneta nama bi riypata thlaa i chuo.
49003020	Ma chunglie a cahrana ta re a hrietuv taca maa hie thepa hne ma rue thepa laata hmuo ale ta hmang a tue khu.
49003021	Khazing ca khrihsaabuv chunglie, Khrih Zingsuv thueta chuozaa taa chuozaa te a ming rungnaa pata aw mangsue. Amen.
49004001	Cacuonakawta, Abyipa rehriena kawlie thaw a tlapa kama ta, Khazing ta aca una yi hne aa phuvpa hringzya kha hnyi tie ung tapata paa ica kie yi.
49004002	Rawcanawna hne palungnena hne palungsyina ta pakha hne pakha kha duena chunglie ta a ngiethe tie ung.
49004003	Diena chunglie sawpakhawpa thlaapa chunglie pangkha cuona kha nama pahmang khuna riypata nama cuo khuna chung ta a zue tie ung.
49004004	Niema ca aca ku tiy yi ta a ruechuona suokha chung luo kha kupa nama cuopa haata, pangpa suokha dyi aw te Thlaapa suokha dyina a aw.
49004005	Abyi pakha, zangna suokha, tiynawna suokha dyina a aw.
49004006	Khazing pakha dyi aw te cawsaa bangkhuo Paa, hmangting bangkhuo cunglie Byi, hmangting bangkhuo chunglie rehrie te hmangting bangkhuo chunglie a awpa tana a cuo.
49004007	Cuorasala kiema pakha cyicuo hing Khrih ta malie a pipa lasaw zi haakhata vihnyina pipa tana ma cuo.
49004008	Cacuonakawta, Caapathepa ta, “Abyipa ca a suona luo kha a kie tiyta patuvpa sii a hluvsa kha kiekhyi yite; A cawsaa kha lasaw a pi yi,” a ta.
49004009	(“A suo luo kie te,” a ta tiyta, a ri khingpa khaapatama a cuo? Abyipa ca aa nepa alyi luo na a za cung tanapa ta cuo vama?
49004010	A raw luo zaa cungpa khana hmangting bangkhuo patling sa diy riypata avuo laata a suo viena luo kha a kie.)
49004011	Abyipa ta malie a pipa lasaw ca: chekha kha lucuotuv, chekha kha profet, chekha kha thuophaabie phutuv, chekha kha pastor hne chekha kha saya ta cuote,
49004012	mingpathepa tie ta Khazing re kha hrie the'a yite Khrih pangpa kha ama sathaw na riypata a cuo.
49004013	Caca zangna hne Khazing Saacapaa pachangna lie kha suvkha ta a tawpakhaw diy pata Khrih a cuona zaa khata a puvtlingpa ma cuo na riypata a cuo.
49004014	Kiema ca a zyatepa tie dungna hne pacuvna, tiylaw hne thliychie haata a tapa chunglie duvkhing ta pazu bungthawpa, haatiyta haata cuo kha ungsiy.
49004015	Cuorasala, biehmisipa kha duena ta ri ung sala, ma luv ta a cuopa Khrih chunglie kha a kuoting ta lethaw ungsiy.
49004016	Luv a cuopa Khrih rawlie ca pangpa chebuo bangkhuo ca thariytha-uo hne cakhiycabuo bangkhuo khata aa rawsa pata pazue diy yite pangkha ta ama cuo. Pangpa chebuo bangkhuo ta iema hrie riypa re kha a phasa pata ama hrie tiyta pangpa suokha yalya khata duena chunglie a lethaw.
49004017	Abyipa ming ta a cusa pata bie ica cung yi: Zanglituv tie ama awpa haata nama aw riypa cuo va tli. Iema ruenapa ca a hripa tana a cuo.
49004018	Ama pathiypalung kha a zing. Ama pachang li nakaw hne ama palung a cuo tuv nakawta Khazing pipa hringna taakhata amaa hla.
49004019	Nangzaa pachang li pata hne a cadangna hne a angna hnyi nguocuo li pata, mang a ngie lipa suena phangting kha ama tue.
49004020	Khrih phungluo namaa cuvpa ca cahaa cata cuo vyi.
49004021	Zingsuv chunglie a awpa biehmisipa haakhata, pacuvpa cuo ung cate a kaw kha nama thyi hmisi mangtli.
49004022	Hietliena ta dung te a parapa nama hringna hlungpa kha thuse riypata pacuvpa tana nama cuo.
49004023	Nama pathiypalung hne nama ruena lie kha sathaapa nama cuo riypatana a cuo.
49004024	A hmisipa a dangna hne pathena lie Khazing hmingsuo a lu pata sapa hringna thaa kha a hryi tie ung.
49004025	Cacuonakawta, hanghiena bie ri kha tie ung. Ma ingpaa tie kha biehmisipa chang kaluo ungsiy. Tahematapakieca chungkhue cawsaa tana ma cuo ung.
49004026	Na hi hmuo haa ra sala sue tuena te ta cuo kha se. Na hihaa cangta ning patla sa kha.
49004027	Setaa kha cuo pi kha.
49004028	A paruvthepa ta paruv kha tie se. Riethyivuosuopa tie zaw a bya khu riypata ama kuv hrahring ta a dangna hne re hrie yi sala viehlue hriy yi se.
49004029	Nama pakaa taata biechiepa pya kha se. Cuorasala a thyipa tie kha thlahnena a pi riypa hne amaa huna lie a sathawpa a cuo riypata biephapa dyi kha ri tie ung.
49004030	Khuona ning thue cuota nama caakhena ta a cuopa Khazing Thlaapa Pathe kha a ngie pachi kha ung.
49004031	Huena, hihaana, bie a ina, bie a pachiena hne pathiypalung pha lipa bangkhuo kha thaw diy tie ung.
49004032	Zingsuv thueta Khazing ta acaa ngiethe pahaa yi khata nangnena hnyi ungla pakha hne pakha kha a due ungla a ngiethe tie ung.
49005001	Cacuonakawta, Khazing ta a duepa saata zaw nama cuo pahaata, ama haata hring riypa kha a zue tie ung.
49005002	Khrih ta malie a due nakawta rangpa-uepa hriykhung a rina ta Khazing'a luo aa pipa haata duena chunglie hring tie ung.
49005003	Niema ca Khazing mingpathepa nama cuopa haata, nama hrawlie kha aparuvsuena kaw, a pathe lipa hmangting kaw, karuo-awna kaw tapa zaw ca a ri hmuo ri kha ung,
49005004	Bie pyalyipa, biechiepa hne chiephu bie zaw ca nama ri riypa hehmuo cuo vyi; capa zaw ri cuopa cata Khazing kha pathuosa tie ung.
49005005	Aparuvsuena a tuepa, mang a ngie li pata a hringpa hne a karuo-awpa tie (karuo-awna ca kuvtuezuv biepa hne tana aa lu) ca Khrih hne Khazing pena lie ru cu riypa khaahmuo hnyi'a vayi tapa kha nama pachang.
49005006	Ahungtahmuo siyluo a hnyi lipa bie ta ca dung kha yi se. Hingpa zaw kawlie hingtana Khazing hihaana ca ri a ngie lipa tie cunglie a tlung.
49005007	Cacuonakawta iema kha a khe kha ung.
49005008	Ahluo taca zingna za cuo ung cate, cuorasala ata hing ca Abyipa thueta khena tana nama cuo. Khena saa haakhata hring tie ung.
49005009	Tahematapakieca, khena thyipaa ca phana, adangna hne a hmisipa lie tana hmung pata a cuo.
49005010	Abyipa palung a patluopa hmang kha tue a zue tie ung.
49005011	Hmangpha a chiykhyi lipa zingna hmang tuena lie kha aw ra kha ung, a phu tuv khata phu hriy tie ung.
49005012	Tahematapakieca cahaapaapa cawsaa zaw ta a paruvta ta ama tuepa hmang ca a ri ta ri riypa khiy tahmuo nangzaa na a chiy.
49005013	Cuorasala khena ta a paluosapa bangkhuo ca hmung khupa ta vya cuo yite,
49005014	hmung khupa ta a vya cuopa bangkhuo ca khena ta ama cuo. Cacuonakawta, Caapathepa ta, “Aa hmung nguoluopa, kya thu tie! Thiyna taata kya thu la, Cakhutaata, Khrih ca na cunglie a khe aa,” a ta.
49005015	A ngaapa haata cuo li pata a singpa haata tuokhaatama ma hring aa tapa kha a raaring pata aw tie ung.
49005016	Ma ningkhue hing cuochieningchiepa a cuo nakawta nama hnyipa cuo kha a phace pata hmuo a zue tie ung.
49005017	Cacuonakaw a ngaapa cuo kha ung, cuorasala Abyipa khingna hing khaapama a cuo tapa kha pachang a zue tie ung.
49005018	Sahmaa pariy kha ung, tahematapakieca anuopaluena tana a cuo. Cuorasala Thlaapa ta bi tie ung.
49005019	Saam hlaa, khrihsaa hlaa hne pathuosana hlaa kha niema hrawlie nama sapa haata, Abyipa kha hlaa ue puvthepa ta nama pathiypalung hmisi ta pathuosa tie ung.
49005020	Hmangting kawlieta Paa Khazing kha ma Byipaapa Zingsuv Khrih ming ta cipari pathuosa tie ung.
49005021	Khrih nama pa-uvsathyina ta pakha hne pakha kha nama ri a ngie tie ung.
49005022	Napuvnung zaw Abyipa ri namaa ngiepa haata nama navaapa ri kha a ngie tie ung.
49005023	Khrih ca khrihsaabuv luv a cuopa haata, navaapa ca napuvnung luv tana a cuo. Khrih ca khrihsaabuv khuotuv cuote khrihsaabuv ca a pangpa ta a cuo.
49005024	Khrihsaabuv ta Khrih ri kha a ngiepa haata napuvnung zaw ta hmangting kawlie kha navaapa ri a ngie riypatana a cuo.
49005025	Navaapa zaw, Khrih ta khrihsaa-buv kha due te a hringna a pipa haata nama napuvnung kha due tie ung.
49005026	Hinghaahingta a tuepa ca khrihsaabuv hing Abyipa bie ta tiy chunglie pasiy pata a pathe sapa tana a cuo.
49005027	Cahaa cata khrihsaabuv ca apya-alyipa aw li, ahlaw-akaapa aw li, athli-abiyna aw li, a pathepa hne risie riy aw li pata rungnaana chunglie a kuv luo pi riypa a khing nakawta a cuo.
49005028	Cahaa cata navaapa ta ama pangpa aa duepa haata napuvnung kha a due riypatana a cuo.
49005029	Ahungtahmuo ama pangpa kha a hue buo vyi, cuorasala Khrih ta khrihsaabuv cunglie a tuepa haata a phasa pata a mangsang riypatana a cuo.
49005030	Tahematapakieca, kiema ca a pangpa chebuo tana ma cuo.
49005031	Cacuonakawta capaa ta a nung hne a paa kha thuse'a yite, a napuvnung hne khata a hlaw'a te, iema pahning ca pangkha ta ama cuo aa.
49005032	Hingpa hing a lesapa bieparuv cuote, kama ta Khrih hne khrihsaabuv khana a ri khing ica ta yi.
49005033	Cadyiseca, niema pakha cyicuo ta niema pangpa namaa duepa haakhata nama napuvnung kha due ungla, napuvnung zaw ta navaapa kha pa-uvsathyi tie ung.
49006001	Saata zaw Abyipa ming ta nama nung hne nama paa ri kha a ngie tie ung. Tahematapakieca hmang phapa tana a cuo.
49006002	“Na nung hne na paa kha pa-uvsathyi tie yi,” tapa ca nawbie taapa ta cuote,
49006003	biekuopuopa ca, “Na cuota pha'a te chuelyi lie na hring a pasiy aa,” tapata a cuo.
