word	count
Tehnain	1
Nautê	1
ṭhialin	1
lâwmtîr	1
tirhan	1
Tleirâwl	1
laian	1
tisâwng	1
ngena	1
Lungchherin	1
tumah	1
thalfungte	1
tihnê	1
ṭhîlah	1
baltîr	1
Thawvenna	1
vahvaihna	1
Tilungngai	1
hmaihmaa	1
chawikâng	1
Thinrimnain	1
khuarkhurumin	1
Tuiin	1
vanghâwngsei	1
dûrte	1
lungalhthei	1
Lainattu	1
tihchhiatnaah	1
Dek	1
Puithiamten	1
Ṭanpuina	1
khawlai	1
Saruakin	1
Salah	1
thingtuahte	1
Nghâwnga	1
Khamkhawp	1
Nun	1
Tlângvâlte	1
hertîr	1
lusûnah	1
sawmthumna	1
Buzia	1
Chhûmpui	1
phêtnaah	1
thluang	1
paliten	1
phain	1
Inher	1
lênhlîng	1
chungpikna	1
thlumzia	1
harsate	1
khirhin	1
mitmelhah	1
hreh	1
abib	1
vaukhâng	1
vauva	1
vaukhâna	1
behtîr	1
tâwlin	1
vaibuhtun	1
pangkhing	1
delha	1
lunghnûr	1
inlungtena	1
bakmeh	1
chemah	1
tenawmnatein	1
suat	1
dichim	1
hmuhsitawmah	1
zilha	1
thalfang	1
thlûka	1
pumpelhte	1
tihchhiatsakziate	1
tenawmnatea	1
Dibla	1
tiramin	1
takzet	1
Leitu	1
Hralhtu	1
râpnain	1
Khaidiat	1
beidawnna	1
ṭhuta	1
samah	1
zaw	1
tâkah	1
Lût	1
Tammuz	1
hnuchhawna	1
hmaite	1
chhâwlin	1
thawpika	1
kawta	1
upahovah	1
leihbuakah	1
tawlaitîr	1
lanziaah	1
chimihna	1
kuangte	1
luahtuten	1
tângteho	1
lâkin	1
lâwknaah	1
phawiin	1
manganga	1
Nikhua	1
tawiah	1
Zawlnei	1
râlṭi	1
humhalhnaah	1
chimah	1
Bang	1
beltute	1
hmuhsaktute	1
ṭhuitute	1
buntîrte	1
intihranga	1
hrilhfâk	1
râwntute	1
thlentîra	1
chhuahtîra	1
ṭiauva	1
fawhkaian	1
Ramhnuai	1
Fawhkai	1
laihrui	1
Lainat	1
tâlin	1
tiṭhang	1
puanzaisînin	1
Cheimawinain	1
tlângphal	1
hlîpin	1
hurpui	1
tenawmnaah	1
inhlîm	1
râwva	1
chêtziaah	1
zâwktunu	1
hurnu	1
nuamtâwlpuite	1
tisawp	1
lungtentu	1
inlaizâwnna	1
lungtentute	1
nuamtâwlna	1
lantîrnaah	1
kimkîin	1
tinawmnahtu	1
kimkia	1
kherkhiap	1
veivahna	1
thlawhpui	1
kui	1
Pêngte	1
siampui	1
inchhan	1
Lênin	1
Zârte	1
hniamte	1
hringte	1
riltâm	1
titlua	1
tihbawrhbâna	1
riltâmte	1
saruakte	1
rawkrâla	1
tihnaah	1
inngaihtuaha	1
hraichawi	1
vânglaian	1
hrâwng	1
khuavêl	1
Zâr	1
bukpui	1
lûr	1
chhimhlei	1
Chhaktiang	1
Senmeiin	1
kûngpui	1
senmei	1
inhriattîra	1
hrangtu	1
thlâ	1
paihthlâka	1
keutu	1
tikhawhar	1
Bâwlhmun	1
fonate	1
Bama	1
lungbul	1
tihdarha	1
khuahkhirhna	1
milimtein	1
intihbawlhhlawhna	1
khawlote	1
tihpuitlin	1
Thattu	1
Fiahna	1
chhîngtu	1
Chemsen	1
Kâwlphe	1
kawtchhuahah	1
infinna	1
teraphim	1
aiennaah	1
hawhawa	1
mûrna	1
tihnai	1
sawichhiatah	1
mangmahah	1
hlêprûksak	1
Ekchhia	1
phiarnate	1
thleitîr	1
haider	1
tihhmingchhiatin	1
hawlrivâpin	1
têta	1
hmehsak	1
duka	1
hiamate	1
hiamte	1
lansak	1
insawiṭhaihna	1
haknaah	1
incheite	1
Tihbawlhhlawhin	1
tizualkai	1
laizâwnnuin	1
uirêtu	1
Oholiba	1
Koa	1
hnârte	1
Huat	1
Nuihsan	1
chêksawlhin	1
elin	1
nuamtâwl	1
kutahte	1
rawktîr	1
sawisaktîr	1
Saso	1
ruhkawl	1
deuhtein	1
thingfâk	1
ruhkawlte	1
thur	1
Ning	1
kalsante	1
khawlohnaahte	1
thâmral	1
tihṭiauva	1
bena	1
pera	1
beihtîr	1
inhmêlmâknain	1
Ihi	1
tlâkran	1
changtlung	1
phawsial	1
ronaah	1
inthahnate	1
veivâkten	1
fârin	1
vaichaah	1
chhûngphûm	1
Tufâr	1
hliapzâr	1
kartu	1
tuahremtu	1
dâwrin	1
sialphâw	1
Gammad	1
sialphaw	1
suante	1
bungbêlin	1
togarmah	1
eboni	1
dawvânkai	1
Bungrua	1
Emerald	1
Puanzaisîn	1
ṭhival	1
Minnith	1
Pannag	1
Helbon	1
Uzal	1
fûte	1
puantein	1
Berâmnote	1
kêlpatein	1
Raamah	1
rangkachaktein	1
Kanneh	1
Kilmad	1
Chhuat	1
Hruihrual	1
cherin	1
dualtute	1
mukin	1
khalhtun	1
fâwnah	1
remtute	1
vuantute	1
vaivutte	1
phulin	1
inziat	1
vânkaia	1
dairial	1
bungruain	1
nênin	1
sakhmêl	1
sumdâwngtuten	1
ṭhuthmunah	1
puah	1
sumdâwnnain	1
Khur	1
hliamtu	1
Sardion	1
diamond	1
Berul	1
onuks	1
smarakdin	1
pâwngnêkin	1
Sualah	1
hnâwmhnea'n	1
tikhawlovin	1
lohnateah	1
hmuha'n	1
tiha'n	1
Ṭihkhaiah	1
khabeahte	1
tibet	1
Kutin	1
ṭiaute	1
kokîin	1
pilh	1
hnathawhah	1
Thinlai	1
Kub	1
dingtute	1
beseth	1
Tehaphnehes	1
Ropuinaah	1
Buk	1
lipui	1
luiten	1
chunglêngten	1
tinrêngi	1
hnianghnâr	1
thingten	1
thingsiain	1
titamin	1
tuiluankawr	1
intihsân	1
kutkete	1
lennaah	1
tiphuanin	1
Thlain	1
tichi	1
tifîm	1
Mawinaah	1
Chhuk	1
zâl	1
hnuaihnunga	1
chhukpuitute	1
enthlatua	1
inrâlrintîr	1
thungin	1
dahkhamte	1
tiṭiauvin	1
ângchhûng	1
khawdur	1
dâwng	1
Bote	1
nut	1
chêrte	1
pangtein	1
kîtein	1
thahtein	1
intilianin	1
kamtamte	1
nuihzatbûrte	1
dûrin	1
tihlâwk	1
dîltîr	1
hawna	1
ziaknate	1
bawhchhiatnatein	1
khabeah	1
Gomer	1
Inrâlring	1
lehtute	1
ngaha	1
lailuma	1
ṭhîntuten	1
Tâmlakah	1
Hlenin	1
fangtute	1
phûmtuten	1
Hamonah	1
zawngtein	1
chawhluiah	1
kutthlâkte	1
tihlautu	1
tântîra	1
pindanahte	1
sumhmunahte	1
lungremah	1
sumhmuntea	1
bênga	1
zuih	1
sawmsariha	1
lemtea	1
sakeibakneituai	1
Chhûngpui	1
Banga	1
tuakahte	1
Pindante	1
laitate	1
chhawrvêlte	1
inṭannaah	1
vângte	1
kawngkhârten	1
chhawngtute	1
hnaihtu	1
thehna	1
lite	1
tlêngin	1
bâwngpatuaia	1
vawngtuah	1
danglamzia	1
Thubuai	1
zangaa	1
Homer	1
mina	1
Kûtni	1
Vântlâng	1
bâwngpatuaiah	1
Vântlângte	1
kûtpuiahte	1
tihhnâwn	1
berâmnotê	1
hawiah	1
rawngbâwltuten	1
hleuhva	1
luikam	1
rannungten	1
eglaim	1
dûmte	1
tuakin	1
thlakipin	1
Inang	1
Berotha	1
inrina	1
Sibraim	1
Hazer	1
hattikon	1
ramriin	1
zûl	1
inri	1
Aspenaza	1
hlauhpuiawmin	1
enkawltua	1
remtihsak	1
tîsaa	1
finghote	1
Hunte	1
hrawl	1
malpuite	1
belleiah	1
delhtu	1
thîrin	1
kezungṭang	1
theihziaah	1
Dura	1
serhnaah	1
thintâwt	1
tâwt	1
kawrhnuaite	1
kângtute	1
hrihfiahna	1
hlawi	1
chîai	1
ṭhanga	1
ṭanṭhaa	1
mawia	1
zahngaihnain	1
remruatpuite	1
Chapova	1
lêngte	1
sângkhatte	1
hmeiten	1
chuktuahte	1
Aikaihthiamte	1
tihfiahna	1
hlobetin	1
Belsazzar	1
UPHARSIN	1
Bûkin	1
PERES	1
Darian	1
mutmu	1
tichîp	1
tlângpuiin	1
lehlamin	1
Kîte	1
rêtah	1
Lalṭhutthlêngte	1
kîin	1
chîla	1
tihrala	1
Inlârnaah	1
phînin	1
Gabriel	1
chhur	1
tliaka	1
bawhchhetuten	1
lehkhabuahte	1
rêltute	1
thlentîrin	1
tikim	1
insiamtu	1
tieng	1
inlârnaa	1
hrilhlâwk	1
buaithlâk	1
chanveah	1
bawhvahtîr	1
lalramah	1
inlek	1
hlâwkpui	1
tlangtîrtu	1
Muan	1
phiarrûkte	1
phiarrûk	1
rawkrâl	1
puihna	1
ṭanpuinain	1
Ramte	1
kaihzavêng	1
thuthangin	1
hmuhsitawmnaah	1
kîrtîrtute	1
intivâr	1
Nghâk	1
uirêsan	1
Diblaima	1
Gomeri	1
Ammia	1
Ruhamai	1
ṭânglai	1
puipun	1
ṭhinate	1
Ngaihawm	1
Ishi	1
Baali	1
hotîr	1
Rinawmnain	1
Lainatdawnglovi	1
Kaminilova	1
punlun	1
inphaman	1
inzilhhau	1
angkhata	1
pawisakna	1
Nawhchizawrhna	1
Mualahte	1
zawrha	1
uirein	1
tluchhia	1
Mizpah	1
t	1
lânga	1
zilhhautu	1
inla	1
sawntute	1
tuiangin	1
tihuhtu	1
Suam	1
chhûngkuaah	1
lalbe	1
intirui	1
Thuk	1
zawhsak	1
Hmul	1
ṭuakin	1
lungmâwl	1
inkhâwmhovin	1
Hmêlmaten	1
Chhuah	1
zawrhsan	1
lusûnte	1
Memphis	1
kângṭhaiin	1
Hremna	1
Thungrulhna	1
intikhawlo	1
vuaite	1
vâkvaiin	1
thurawt	1
khêkte	1
mum	1
mumna	1
Salmana	1
arbel	1
Koh	1
khabea	1
hlihsaktute	1
Duat	1
invilik	1
kânsak	1
inlumlet	1
inchhêm	1
siauvin	1
rinrâwlah	1
ṭiavaina	1
Chhûlah	1
keartuiah	1
thlûra	1
Ephraiman	1
Bâwngnote	1
Hruiha	1
dawnah	1
Savawmno	1
tuamtute	1
hripuite	1
fingvâra	1
Pethuela	1
Ruite	1
hapui	1
filh	1
Nulain	1
fênga	1
Chite	1
zêmte	1
Khawfîngchatin	1
innêk	1
hlanahte	1
inlamlêtin	1
thahnem	1
Hruihte	1
pangangten	1
feiah	1
râwtna	1
hnara	1
buhphala	1
kilah	1
nuho	1
nêka	1
kawmin	1
pawpahte	1
Harmon	1
hlannate	1
sûrtîrin	1
Rona	1
hmuarnain	1
ul	1
chhuahsaka	1
chhohreivûng	1
luantîrtu	1
tiduhdaha	1
urhsûnahte	1
remhlante	1
chhûnghote	1
Sikkuth	1
Kaiuan	1
lutuka	1
chhûngho	1
Kalneh	1
hnaihtîrte	1
mua	1
ṭhutthlêngsei	1
mara	1
sebâwngtuaite	1
dâwngdahna	1
inhnawihte	1
marte	1
sebâwngin	1
hlovah	1
kawtchhuah	1
Enremna	1
titêa	1
tirita	1
ṭahnaah	1
ventîr	1
mawngah	1
tawka	1
bawtu	1
chhihrîa	1
pawpte	1
rilrutu	1
khâwmtute	1
ṭanghote	1
ṭhuamah	1
Sepharad	1
Hnimte	1
sawmliah	1
vutah	1
Ûm	1
hahpui	1
hlawhte	1
Bethle	1
Aphra	1
Saphir	1
Zaanan	1
ezel	1
Maroth	1
chakah	1
gath	1
Inziat	1
intikawlh	1
lungchhiatthlâka	1
vâwra	1
tehsaktu	1
chêpin	1
khawhnuah	1
Su	1
hihsak	1
sâwk	1
Hmutheitute	1
tiletlingtute	1
chemkawmahte	1
tihhrehawma	1
bângah	1
Tihbawrhbânin	1
hmâ	1
indâwk	1
dawithiamnate	1
sîngte	1
emawah	1
Talhtum	1
dawrâwm	1
dawhâte	1
remruatahte	1
hruaituah	1
awmi	1
Hmâsânga	1
Elkos	1
buak	1
nghattute	1
khawthimah	1
bawn	1
râwntu	1
Tikeh	1
Kulhbîng	1
tiruaktute	1
lârin	1
kahpathîr	1
tlein	1
zauvahte	1
phen	1
Huzzabi	1
Tihruahin	1
tituiral	1
tihṭit	1
sakeibakneipui	1
sakeibakneinoten	1
Sakeibakneipa	1
sakeibakneipuite	1
pûkte	1
sehin	1
sakeibakneinote	1
inrawknain	1
innghawr	1
sakawra	1
lalramte	1
amon	1
Lubim	1
sawmsak	1
Hual	1
khumte	1
pala	1
Habakukan	1
Thiltih	1
Inrawkna	1
inpâwngnêknate	1
Inhauhna	1
innghirnghonate	1
korî	1
Châk	1
pathiana	1
Inhnehchhiahna	1
lena	1
chhiartuin	1
chiangin	1
ngawrh	1
Deuna	1
intipunga	1
Dahkham	1
pâwngtihna	1
Bû	1
atana	1
chîngtu	1
khanchhukin	1
Thisena	1
chawhpawlha	1
tiruitu	1
intitlai	1
suasamna	1
sâwta	1
Sigionoth	1
Habakuka	1
tilâr	1
Thinurnaah	1
Parantlâng	1
tlêtzia	1
inthupin	1
hmatâwngah	1
tithlabâr	1
kimkî	1
Peih	1
Tûrnî	1
chhawrthlapui	1
Nghahchhan	1
râwtin	1
Tuifâwn	1
tirilan	1
muatin	1
Lovin	1
Kemarim	1
thilho	1
Inthuamte	1
zuankahlên	1
Miseneh	1
Maktesh	1
Khawnvar	1
Kulha	1
tisate	1
tihbona	1
tihṭiauvin	1
lehlinsak	1
intihropuina	1
Kângṭhai	1
intihlena	1
sakuhte	1
Tukverhahte	1
phoruang	1
intirilru	1
muthmun	1
pawlawh	1
inkhâwmtîra	1
hlimpuitute	1
rêlnate	1
nghaisatu	1
hmingthannaah	1
Hmingthanna	1
neitea	1
pawpa	1
tikhêng	1
khawmualte	1
bawrhbângin	1
Bawrhbâng	1
chherchhuan	1
ngêtna	1
hmasaten	1
Bengkhawn	1
Sebat	1
buang	1
thinurnate	1
zamin	1
thirdêng	1
Sâwng	1
Lukhum	1
tukte	1
dinghote	1
lianpui	1
Suan	1
rita	1
Suaksuali	1
sakawrtawlailîr	1
pakhatnaa	1
pahnihnaa	1
pathumnaa	1
palinaa	1
tihahdam	1
Kislev	1
Regemeleka	1
khaha	1
phaite	1
tukkhumchhah	1
thuthawn	1
hawl	1
infiamin	1
Mithmuhah	1
Temple	1
inhlawhna	1
rawihna	1
Malsâwmin	1
Dâwta	1
huatte	1
ngheite	1
etiangin	1
fênfualah	1
vuanin	1
Hadrak	1
rîtu	1
titlaran	1
falakho	1
Inngaitlâwm	1
Virvawm	1
Berhbu	1
Lallukhuma	1
Buhbâlte	1
tiphetu	1
Ruahpuivânâwn	1
Aisânthiamte	1
Kêlpate	1
sidarte	1
sasuate	1
hralhtute	1
pawisatute	1
tinkâwmte	1
mitdelnain	1
Chungah	1
Hadad	1
rimmon	1
chhûngku	1
kawppuipa	1
Hmeichhiate	1
Azel	1
Lîrnghînga	1
hnênahan	1
mitkhur	1
Chhum	1
Malakia	1
Tihchhiatin	1
êmnateho	1
Inthawi	1
tihlungawina	1
tibawrhbângtu	1
Hnehchhuha	1
dawnte	1
hmaiahte	1
pherh	1
hmâah	1
tlâwmin	1
rûmnain	1
Chithlah	1
Inmâk	1
hnehchhiahnaa	1
khuhtu	1
sutute	1
tuitu	1
Dawithiamte	1
chhechhamtute	1
tikhawlova	1
thlatute	1
ṭuanṭha	1
pûte	1
Zawm	1
Sâwma	1
Thawhlâwm	1
Eiraltu	1
khapsak	1
intilunghnûr	1
dingchang	1
chuam	1
rawngbâwlsaktu	1
Zung	1
thaukhawh	1
Rorêlnate	1
Anchhiain	1
inthlah	1
Pharesan	1
Eroma	1
Eroman	1
Araman	1
Salmonan	1
Abia	1
Abian	1
Jothaman	1
Amonan	1
Jekonian	1
Salathielan	1
Zerubabelan	1
Abiuda	1
Abiudan	1
Eliakiman	1
Azora	1
Azoran	1
Akima	1
Akiman	1
Eliuda	1
Eliudan	1
Matthana	1
Matthanan	1
inhual	1
raitîr	1
thantîr	1
Arkelausa	1
zêmah	1
Bawkkhupin	1
âtte	1
zengte	1
Lungngaite	1
Tualthah	1
chhawihpa	1
tiangkengtu	1
tivârin	1
tidum	1
Chhiahkhawntute	1
vervêkten	1
batte	1
tipawr	1
rûknaah	1
ṭhanzia	1
sawisêla	1
tuikeplungte	1
boralnaa	1
Hruihlîngnei	1
Lênhlîngah	1
zengin	1
tihnatin	1
khawsika	1
mitthiin	1
Gadarin	1
murte	1
Damlote	1
kâwnghrênahte	1
rorêltuhote	1
palaitîr	1
vakte	1
tiate	1
Kawtthlêrahte	1
Hneh	1
nghapui	1
lungkhamna	1
Remti	1
tihsualtîrtute	1
fuihin	1
Hmuithla	1
tualthahnate	1
uirênate	1
rûkrûknate	1
hêknate	1
puarna	1
nghatê	1
ṭintîr	1
Magadan	1
hraia	1
Bar	1
jona	1
inbiain	1
Lehkhaziaktuten	1
thlaemât	1
khawntute	1
Vânramah	1
piangsualin	1
kebaiin	1
hrawkah	1
nghaisatute	1
mipaa	1
Zirtîrte	1
nazawngin	1
rehte	1
tilreha	1
nghaha	1
Siamtharnaah	1
zuituteho	1
hlawha	1
Hnathawktute	1
thawsa	1
ṭawngtaina	1
aute	1
sumdâwnnaah	1
sâwmtein	1
Sâwmte	1
Thawhlehnaah	1
hretuin	1
engtiziain	1
khimte	1
tihlai	1
hmâwrfêm	1
tibuk	1
Hruaitute	1
Saphun	1
Rûlte	1
arpuiin	1
sawmnaah	1
kenin	1
peihte	1
dawngtua	1
bâwihho	1
zawmthawpa	1
damlohvin	1
riltâmin	1
Saruaka	1
Ânchhe	1
Thlêng	1
zenpuitu	1
Ṭhiana	1
ruaitu	1
sumhmuna	1
ṭawngah	1
Âr	1
tihsan	1
eloi	1
thûrin	1
inkhâwma	1
zirtîrahte	1
inhawnga	1
sawisaa	1
khawsikin	1
tlângaupuiin	1
paliina	1
Zeng	1
ṭêt	1
Idumai	1
Boanergea	1
Khawpuiri	1
Chhûngkhat	1
indova	1
sawichhiatnaahte	1
thehnate	1
nghâlte	1
bumnate	1
ṭiakin	1
vuiah	1
tidawl	1
bawlhhlawhpa	1
thlenzia	1
harha	1
Mipuiin	1
bengchhena	1
Talitha	1
Kumi	1
hal	1
Thlêngin	1
insûl	1
Chhângpêr	1
karah	1
hmuithla	1
hrethiam	1
âwngphaha	1
chhâwnte	1
Korban	1
luhsan	1
Kawchhûnga	1
rûkrûkna	1
Suro	1
Ephatha	1
tiṭawng	1
Nghate	1
Dalmanutha	1
Sângnga	1
Khuaah	1
khawperahte	1
chilphuan	1
rinhlelhnaah	1
piangsuala	1
kebaia	1
alin	1
ṭhingthi	1
ringte	1
Timaia	1
Bartimaia	1
dahtîr	1
sâtin	1
zuite	1
lehkhaziaktuho	1
vêrvêkzia	1
Suddukaiho	1
Thawhleh	1
Tihchim	1
ṭantirhna	1
thuneihtîra	1
ârkhuanah	1
Inring	1
chiahpuitu	1
rorêltuteho	1
Engthâwla	1
helnaah	1
JUDA	1
TE	1
LAL	1
thartein	1
Zakari	1
hliahkhuh	1
thingtlângah	1
chê	1
azawnga	1
inngaihtuahnain	1
Hausate	1
zaizirin	1
lungkhamah	1
Taitê	1
Augustan	1
Kurinia	1
berâmho	1
riahchilh	1
miho	1
tanna	1
ngûnhnâmin	1
Phanuela	1
ngheitea	1
finin	1
ṭiaka	1
zâwtin	1
chhânzia	1
Iturea	1
Trakonitis	1
Lusania	1
Abilene	1
bumbohte	1
hliauna	1
Helia	1
Janna	1
Eslia	1
Naggaia	1
Maatha	1
Semeia	1
Joseka	1
Joda	1
Joana	1
Hrisa	1
Addia	1
Kosama	1
Elmadama	1
Jorima	1
Jonama	1
Melea	1
Menna	1
Mattatha	1
Esroma	1
seilenna	1
Riangvaite	1
Dâktawr	1
Sarepta	1
sik	1
tlêma	1
Li	1
hui	1
ngheitîr	1
hluiah	1
tiṭet	1
kutphahin	1
tâwtin	1
Zelota	1
intihdam	1
puarte	1
nuite	1
ngaitute	1
Biang	1
lâksaktua	1
malchungah	1
hruihlîngnei	1
nghardai	1
rema	1
lenin	1
Nain	1
Râwlthar	1
veite	1
pachhiaten	1
dânhretute	1
inauvate	1
ngaihhna	1
ngaihhnathiam	1
Sualte	1
Chuza	1
Susani	1
hnâwn	1
nawmsaknate	1
bêlin	1
hlauhthâwnawm	1
leilâwta	1
tihdamzia	1
thichhâwnga	1
mipuihovin	1
dâktawrte	1
nghâlzia	1
Zinna	1
intiboralin	1
ênkhalh	1
tleitlâkna	1
tihthitlinin	1
zuinaah	1
lamkalte	1
kamkhat	1
Mitthiin	1
leilehnaa	1
kawngsîr	1
pemahte	1
laizâwnnun	1
Thlêmnaah	1
zinin	1
artui	1
ṭawngtheilova	1
inrinna	1
hlêprûk	1
pârdi	1
rân	1
inrap	1
Lang	1
semtuah	1
Choâkte	1
Tûktinpâr	1
tuilairap	1
hmuhate	1
tleitlâk	1
lentîr	1
Thaw	1
fihlîmna	1
derê	1
talhte	1
telhsakate	1
leiṭha	1
thawklehkhatan	1
theha	1
Chhandamte	1
Arpuiin	1
sâwmten	1
kawthlêrahte	1
kâwmkârahte	1
daiahte	1
phiatin	1
lamhla	1
lutukin	1
vawkin	1
intihpuar	1
kêltê	1
vektu	1
ralsak	1
enkawla	1
batute	1
lemin	1
ngaihlute	1
intifel	1
chhunhan	1
lûk	1
liahsak	1
Lazaran	1
leikak	1
tiphui	1
inphawi	1
letin	1
sûl	1
Pakuate	1
phêta	1
chîngin	1
zaidawh	1
kotute	1
Chhiahkhawntu	1
kutdawhin	1
chhûnpelh	1
chhiahkhawn	1
Zakai	1
Boralte	1
khuaten	1
Thlan	1
hrûkna	1
neituten	1
dâwnah	1
râlten	1
kutruak	1
tisil	1
thawhlehnaa	1
hausaten	1
chhelin	1
sipaihoten	1
arsiah	1
Zirtîrtuin	1
Jentailho	1
awmpuitu	1
Chham	1
chelhtuten	1
hnawk	1
chûma	1
chingte	1
pumte	1
insemin	1
Intidam	1
Thuhmun	1
Emmau	1
tihvaihin	1
Kleopa	1
ngawngte	1
ṭhutin	1
tâkziate	1
rinhlelhna	1
cheuva	1
Dânahte	1
Buahte	1
lehchhâwnna	1
baptisnaah	1
kalpuitu	1
fua	1
Nathanaelan	1
inhawngah	1
Tuibêlahte	1
zuartuho	1
thlengtute	1
pianthar	1
piangthar	1
Ainon	1
Salim	1
kherin	1
Sukar	1
bûktuten	1
sengna	1
âttuin	1
Chhinchhiahnate	1
bâwihten	1
Bethesda	1
fâwnin	1
mitthiten	1
Thuhriattîr	1
zîrtîrte	1
patlingte	1
ṭhuhote	1
têahte	1
avanga	1
dangral	1
tîrtuin	1
nangmahniin	1
Tinungtu	1
Pêm	1
darhho	1
Khawnge	1
Sawtiang	1
Inuirea	1
mitvârin	1
ṭhînten	1
mitvârna	1
mitdela	1
dânzia	1
puithu	1
hnawng	1
Nichinah	1
makna	1
mitvârte	1
delna	1
beramte	1
Ramhuaiin	1
tuilairapin	1
hnawiha	1
sama	1
hrutu	1
farnuten	1
zirtîrpuite	1
tithlamuang	1
thawhlehnaah	1
thuaia	1
Lazar	1
Phelh	1
lênpuitu	1
Kûtnaah	1
kîlpuitu	1
zathuma	1
hnamchawmten	1
pakaisana	1
tûmkaute	1
ngaitlâwm	1
Vântirhkohvin	1
thihzia	1
hnawngin	1
Êntua	1
rilrûktîr	1
maihûnah	1
Inbual	1
insilsak	1
eituin	1
nghêngin	1
chiahsaka	1
Philip	1
Pêng	1
Tihlungnihlohva	1
hnawntîr	1
vanvadâkin	1
thuneia	1
hriamte	1
Malka	1
rawtpuitu	1
hmêlhriata	1
meihawlin	1
thusawizia	1
ṭhuihruaiten	1
Fapaa	1
Lungrem	1
Gabbatha	1
Klopa	1
inphûm	1
serte	1
serahte	1
nâka	1
chahin	1
meihawla	1
Tûkṭhuan	1
engtianga	1
nghênga	1
pheia	1
lengin	1
rintlak	1
Olivet	1
Zelot	1
rawngbâwlnaah	1
Akeldama	1
Barsaba	1
tlâwmsan	1
Parthai	1
Medai	1
Elamitai	1
Kappadokia	1
saphunte	1
Joelan	1
fâwmin	1
intihim	1
inpâwlin	1
kutdawha	1
kaan	1
hawisantîr	1
ngaithlahote	1
huaizia	1
lehkhathiamlo	1
vauziate	1
hriltîr	1
hralhte	1
Saphiri	1
Hulhliapah	1
tharho	1
khumahte	1
âwngphahahte	1
inkhârin	1
tumtîr	1
Theoda	1
semah	1
dawhkânahte	1
Prokora	1
Nikanora	1
Timona	1
Parmena	1
Chhuakho	1
bâwihtu	1
bâwltu	1
Moloka	1
Rephana	1
hrilhtuin	1
chhuahteho	1
Takzet	1
Stephanan	1
manate	1
Kandaki	1
Zâwlneiin	1
Azota	1
entir	1
hiau	1
hrilzia	1
Aini	1
Tabithi	1
sazuklâ	1
Tabith	1
riahtîr	1
vûrzia	1
khaiin	1
bârte	1
ngaihhnathiamin	1
serhtanhoten	1
Serhtanlote	1
fuliafate	1
chhâwktîr	1
Rodi	1
ngawihna	1
chhuahziate	1
Blasta	1
rûlhûtin	1
Nigera	1
Manaina	1
Selukai	1
Salamis	1
Serjia	1
Eluma	1
Dawithiam	1
huatthlalâk	1
khatpa	1
malmâkpa	1
kaihthawhah	1
Sam	1
tihduhdahtîr	1
huattîr	1
tihtîrin	1
Merkuria	1
pakaina	1
Attalia	1
hawnsakziate	1
lehzia	1
ruatzia	1
rinin	1
ṭâwmhote	1
hawite	1
Barsabba	1
Tirhkohte	1
hnathawhnaa	1
Bithunia	1
hrilah	1
Samothraki	1
Neapoli	1
pêmte	1
rinah	1
takzeta	1
zâwlin	1
thingkawl	1
tângten	1
thawklehkhatah	1
bovah	1
Amphipoli	1
Apollonia	1
chhûtpuiin	1
huphurh	1
buaitute	1
Lehkhaah	1
duaiin	1
thuaina	1
helh	1
Epikuria	1
Stoik	1
bengahte	1
Loh	1
bite	1
rîte	1
dapa	1
pangti	1
remruatnaa	1
Dionusia	1
Damari	1
Klaudian	1
hrawn	1
sâwtin	1
Galliovan	1
Kenkriai	1
ngial	1
Chang	1
tihmawha	1
Turanna	1
fênthuahte	1
zuara	1
Skeva	1
inhliamin	1
ringhote	1
inhlawhfâkna	1
Kuta	1
hnungzuitute	1
zirtîrhoten	1
lehkhaziaktuin	1
uidaih	1
inchhâl	1
awmkhâwmhote	1
Purrha	1
Sopatera	1
Sekunda	1
Eutuka	1
mutchhuak	1
hnuk	1
râwlthar	1
Mitulini	1
Kio	1
Sami	1
Phuarna	1
Englo	1
Kaw	1
Rhodi	1
Patara	1
chhawnin	1
Ptolemai	1
inphuar	1
Mnasona	1
thlauhthlâkna	1
kailâwnah	1
vêlan	1
Feltaka	1
ṭawngkâ	1
tihlumtute	1
bensak	1
chhuahchhâlhin	1
Saddukaiten	1
pehhêl	1
hranpui	1
chuantîrna	1
Lusian	1
engahte	1
Antipatri	1
thlenpui	1
Felik	1
buaitu	1
chhuahchhâlin	1
chhuahchhalhin	1
Lusia	1
Drusilli	1
Porkia	1
Festan	1
khitah	1
rêlsakna	1
rorêlpuite	1
biakrâwn	1
khita	1
chûngthu	1
thusawina	1
Pharisaia	1
sâwttîr	1
Chhunna	1
rawngbâwlah	1
sima	1
tamnain	1
Kristiana	1
bunna	1
Agrippan	1
Augusta	1
Adramutteno	1
Mura	1
Knido	1
Salmoni	1
Litengsâwl	1
Lasai	1
lawngpu	1
rawtpui	1
hmârchhak	1
chhimchhak	1
zawia	1
Eurakuilo	1
Kauda	1
chhanna	1
vêt	1
Surti	1
nizân	1
Adria	1
thîrchakaite	1
tiderin	1
thlunnate	1
tuizangkhauh	1
intawhna	1
suttîr	1
Meliti	1
Phubalatua	1
thâwklehkhata	1
santên	1
Phîr	1
Surakus	1
Region	1
Puteoli	1
châman	1
Appia	1
Dâwr	1
Khual	1
Pathum	1
lehkhatein	1
hawhah	1
dâltute	1
Pathianzia	1
Finga	1
bânsana	1
hurin	1
